step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,p1_sigma_ratio,argmin_x,argmin_y,argmin_z
444,0.13703703703703704,240914,23.366467373094164,0.001199982594724035,0.2696232869288029,695.7119949232527,63.79496717453003,0.6650470723544921,0.004026892509404278,-0.004753504389656346,-0.017028868528414145
445,0.13734567901234568,241134,26.695811168004308,0.001188170534508845,0.2669692430163136,707.8488538413305,64.2212769985199,0.6645018620777271,0.030065541135273977,-0.01636384426821902,-0.021538878358487022
446,0.13765432098765432,241388,23.867107782250766,0.0011753016060896736,0.2640777320936685,720.70360436571,64.85334777832031,0.663827205195677,0.030097228801326748,-0.016682681068900484,-0.023278138029939225
447,0.13796296296296295,241570,30.85034535593731,0.0011660518838244986,0.26199941818205,731.6004035600945,65.46595311164856,0.6630632746512994,0.030217123436193163,-0.016851219545836682,-0.025007090709434174
448,0.1382716049382716,241764,26.079849371138085,0.001159112642514653,0.260440244691552,732.8724719103574,65.41203999519348,0.6623741105706543,0.030425325795516718,-0.01687399731393106,-0.02670260568537308
449,0.13858024691358026,241930,26.119268676901356,0.0011529745844703289,0.25906108853333204,703.6912170538601,66.01378798484802,0.6619910874042384,0.030707767925768365,-0.016767131404788905,-0.02834079111422696
450,0.1388888888888889,242054,19.617881311219048,0.0011466886909645313,0.2576487153241129,660.7718949850068,67.83272194862366,0.661223177611565,0.031058214530254778,-0.016557414932282345,-0.029902827744152156
451,0.13919753086419753,242133,20.56009697664088,0.001140263911611025,0.25620513594662775,613.7493268711032,65.02641201019287,0.6606368409948791,0.0314784233630949,-0.016266089849406692,-0.031375312648178534
452,0.13950617283950617,242237,20.845773303678133,0.0011342638726281938,0.25485699119905836,577.5536958624353,65.04584813117981,0.6595399209847771,0.03196655143627233,-0.01592626994383824,-0.03274601181132613
453,0.1398148148148148,242288,16.797409198763162,0.0011292096818929299,0.2537213684618633,567.8336591656094,63.93547081947327,0.6590218510201036,0.032513910106335586,-0.015562841353362758,-0.033999658348939664
454,0.14012345679012345,242348,17.53692783765052,0.0011255487311006658,0.25289879187597386,587.3433564255984,62.93824911117554,0.6583428465162304,0.033118740632030054,-0.01520181229424817,-0.03511727228111744
455,0.1404320987654321,242328,17.389488335873388,0.0011231437745516432,0.25235842379687057,606.8407574923415,62.62320899963379,0.6572098431587583,0.03376911816070596,-0.01487097224966902,-0.036096191447980305
456,0.14074074074074075,242306,18.157932647993924,0.0011210388632398242,0.25188547268151146,603.474040204735,62.011059045791626,0.6562067731060259,0.0344624312551486,-0.014577517901941721,-0.0369430900863614
457,0.1410493827160494,242259,16.908223298138715,0.0011175058209286065,0.2510916357667118,570.062167528176,61.597168922424316,0.6555940565663374,0.03519896353796704,-0.01431497226884245,-0.03766085339467992
458,0.14135802469135803,242270,15.80998047666855,0.001111078724495889,0.24964753576624785,510.5749320711425,61.175655126571655,0.6546866329133051,0.03598568280099451,-0.014065461371743759,-0.03821017171542683
459,0.14166666666666666,242252,18.183104289615347,0.0011011907039922477,0.24742580305017933,436.08967988080343,63.511417865753174,0.6535777433377674,0.036826167047156085,-0.013803619421534801,-0.038584146732414615
460,0.1419753086419753,242206,20.096909217444676,0.0010893186701340042,0.24475828369992925,371.5761916603277,61.515686988830566,0.652467929239832,0.03771143031430028,-0.013493954503228914,-0.03878953275224344
461,0.14228395061728394,242204,23.716968423234192,0.0010780616558362065,0.24222895268352834,333.4253953831542,61.607975006103516,0.6519196066086187,0.03864030963577473,-0.013085275987412309,-0.038851317215078354
462,0.1425925925925926,242233,18.36511318842539,0.0010694478338057613,0.24029351877050356,319.0692328080968,62.07092595100403,0.6509928861345955,0.03961235160766307,-0.012523972722302488,-0.03877947446219304
463,0.14290123456790124,242237,24.85196590174309,0.00106322283697073,0.2388948283935248,320.8486709714532,62.831430196762085,0.6501575840411783,0.04063213644634143,-0.011801033876636587,-0.03855981300470814
464,0.14320987654320988,242241,27.8088058807856,0.0010585101436328718,0.23783593647823578,328.3621625792734,63.49095392227173,0.6491546397030395,0.041692433617972674,-0.010959799259711194,-0.0381776715474156
465,0.14351851851851852,242209,20.78623382340383,0.0010547348006657434,0.23698765719105597,340.19234023537865,63.51109290122986,0.6482320628932161,0.0427800795244936,-0.01005730830106263,-0.03762768330733117
466,0.14382716049382716,242215,18.730752172423504,0.0010516807645514202,0.23630144785838436,353.57017289100196,63.664417028427124,0.6473298773412062,0.04389402400219345,-0.009150040810883858,-0.03691673778903274
467,0.1441358024691358,242173,19.662307742217124,0.0010489379175282578,0.23568515939455212,364.912053924827,63.58683800697327,0.6465851018178007,0.04503115986854914,-0.008276469958548064,-0.03605511559473324
468,0.14444444444444443,242182,25.376995520490343,0.0010461858632078093,0.2350668021492484,374.20157228367316,65.22734093666077,0.6455392762029807,0.04618028742402772,-0.007463059135702317,-0.035049125965019474
469,0.1447530864197531,242167,23.51036912821801,0.0010433015325118657,0.23441872381357157,381.57397125104075,62.84637212753296,0.6449033481672133,0.04733103241320391,-0.006738024694504247,-0.03390964995132975
470,0.14506172839506173,242141,20.776041095518966,0.0010403480741515473,0.23375511322920342,387.26858116714925,62.24939203262329,0.6438633004722208,0.04848034221050116,-0.0061225542698599335,-0.03265225253679264
471,0.14537037037037037,242092,25.332112721786427,0.0010375400000114377,0.23312416892807358,391.66317166989546,62.39152383804321,0.642625168901567,0.04962875464049777,-0.005640823197524536,-0.03129896532144913
472,0.145679012345679,241986,15.725944929883358,0.0010351146851792028,0.23257922655992638,395.0651415380019,61.81157398223877,0.6411949182367875,0.05079180596849187,-0.005303494807869241,-0.02986676751379582
