case,n,gamma,res,block,bins,solver,prec,refresh,bracket,M_ext,spread_ms,fft_ms,kmul_ms,interp_ms,restrict_ms,halo_ms,top_ms,launch_ms,refresh_ms,total_ms,bytes_persistent,launches
wake,1000000,4.0000,nom,32,1,msm,f32,epoch,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.1300,23.5113,1.089e+09,42
wake,1000000,4.0000,nom,32,1,msm,f32,epoch,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.1750,83.9149,1.089e+09,42
wake,1000000,4.0000,nom,32,1,msm,f32,epoch,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,0.3000,341.4518,1.089e+09,42
wake,1000000,4.0000,nom,32,1,msm,f64,perstep,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.8000,46.9787,2.177e+09,42
wake,1000000,4.0000,nom,32,1,msm,f64,perstep,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,1.2500,167.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,1,msm,f64,perstep,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,2.5000,682.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,1,msm,f64,epoch,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.1600,46.3387,2.177e+09,42
wake,1000000,4.0000,nom,32,1,msm,f64,epoch,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,0.2500,166.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,1,msm,f64,epoch,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,0.5000,680.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,2,amrfft,f32,perstep,1,0,0.5000,5.8258,1.4565,1.0000,0.0000,0.1606,0.0069,0.6560,0.6500,10.2558,1.089e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f32,perstep,2,0,1.2500,8.1562,2.0390,2.5000,0.0000,0.2249,0.0096,1.3900,0.8750,16.4447,1.089e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f32,perstep,3,0,3.3333,13.5936,3.3984,6.6667,0.0000,0.3748,0.0160,3.1700,1.5000,32.0528,1.089e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f32,epoch,1,0,0.5000,5.8258,1.4565,1.0000,0.0000,0.1606,0.0069,0.6560,0.1300,9.7358,1.089e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f32,epoch,2,0,1.2500,8.1562,2.0390,2.5000,0.0000,0.2249,0.0096,1.3900,0.1750,15.7447,1.089e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f32,epoch,3,0,3.3333,13.5936,3.3984,6.6667,0.0000,0.3748,0.0160,3.1700,0.3000,30.8528,1.089e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f64,perstep,1,0,1.0000,11.6517,2.9129,2.0000,0.0000,0.3212,0.0137,0.6560,0.8000,19.3555,2.177e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f64,perstep,2,0,2.5000,16.3123,4.0781,5.0000,0.0000,0.4497,0.0192,1.3900,1.2500,30.9993,2.177e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f64,perstep,3,0,6.6667,27.1872,6.7968,13.3333,0.0000,0.7495,0.0320,3.1700,2.5000,60.4355,2.177e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f64,epoch,1,0,1.0000,11.6517,2.9129,2.0000,0.0000,0.3212,0.0137,0.6560,0.1600,18.7155,2.177e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f64,epoch,2,0,2.5000,16.3123,4.0781,5.0000,0.0000,0.4497,0.0192,1.3900,0.2500,29.9993,2.177e+09,78
wake,1000000,4.0000,nom,32,2,amrfft,f64,epoch,3,0,6.6667,27.1872,6.7968,13.3333,0.0000,0.7495,0.0320,3.1700,0.5000,58.4355,2.177e+09,78
wake,1000000,4.0000,nom,32,2,msm,f32,perstep,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.6500,24.0313,1.089e+09,42
wake,1000000,4.0000,nom,32,2,msm,f32,perstep,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.8750,84.6149,1.089e+09,42
wake,1000000,4.0000,nom,32,2,msm,f32,perstep,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,1.5000,342.6518,1.089e+09,42
wake,1000000,4.0000,nom,32,2,msm,f32,epoch,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.1300,23.5113,1.089e+09,42
wake,1000000,4.0000,nom,32,2,msm,f32,epoch,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.1750,83.9149,1.089e+09,42
wake,1000000,4.0000,nom,32,2,msm,f32,epoch,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,0.3000,341.4518,1.089e+09,42
wake,1000000,4.0000,nom,32,2,msm,f64,perstep,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.8000,46.9787,2.177e+09,42
wake,1000000,4.0000,nom,32,2,msm,f64,perstep,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,1.2500,167.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,2,msm,f64,perstep,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,2.5000,682.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,2,msm,f64,epoch,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.1600,46.3387,2.177e+09,42
wake,1000000,4.0000,nom,32,2,msm,f64,epoch,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,0.2500,166.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,2,msm,f64,epoch,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,0.5000,680.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,4,amrfft,f32,perstep,1,0,0.5000,5.8258,1.4565,1.0000,0.0000,0.1606,0.0069,0.6560,0.6500,10.2558,1.089e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f32,perstep,2,0,1.2500,8.1562,2.0390,2.5000,0.0000,0.2249,0.0096,1.3900,0.8750,16.4447,1.089e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f32,perstep,3,0,3.3333,13.5936,3.3984,6.6667,0.0000,0.3748,0.0160,3.1700,1.5000,32.0528,1.089e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f32,epoch,1,0,0.5000,5.8258,1.4565,1.0000,0.0000,0.1606,0.0069,0.6560,0.1300,9.7358,1.089e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f32,epoch,2,0,1.2500,8.1562,2.0390,2.5000,0.0000,0.2249,0.0096,1.3900,0.1750,15.7447,1.089e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f32,epoch,3,0,3.3333,13.5936,3.3984,6.6667,0.0000,0.3748,0.0160,3.1700,0.3000,30.8528,1.089e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f64,perstep,1,0,1.0000,11.6517,2.9129,2.0000,0.0000,0.3212,0.0137,0.6560,0.8000,19.3555,2.177e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f64,perstep,2,0,2.5000,16.3123,4.0781,5.0000,0.0000,0.4497,0.0192,1.3900,1.2500,30.9993,2.177e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f64,perstep,3,0,6.6667,27.1872,6.7968,13.3333,0.0000,0.7495,0.0320,3.1700,2.5000,60.4355,2.177e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f64,epoch,1,0,1.0000,11.6517,2.9129,2.0000,0.0000,0.3212,0.0137,0.6560,0.1600,18.7155,2.177e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f64,epoch,2,0,2.5000,16.3123,4.0781,5.0000,0.0000,0.4497,0.0192,1.3900,0.2500,29.9993,2.177e+09,78
wake,1000000,4.0000,nom,32,4,amrfft,f64,epoch,3,0,6.6667,27.1872,6.7968,13.3333,0.0000,0.7495,0.0320,3.1700,0.5000,58.4355,2.177e+09,78
wake,1000000,4.0000,nom,32,4,msm,f32,perstep,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.6500,24.0313,1.089e+09,42
wake,1000000,4.0000,nom,32,4,msm,f32,perstep,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.8750,84.6149,1.089e+09,42
wake,1000000,4.0000,nom,32,4,msm,f32,perstep,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,1.5000,342.6518,1.089e+09,42
wake,1000000,4.0000,nom,32,4,msm,f32,epoch,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.1300,23.5113,1.089e+09,42
wake,1000000,4.0000,nom,32,4,msm,f32,epoch,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.1750,83.9149,1.089e+09,42
wake,1000000,4.0000,nom,32,4,msm,f32,epoch,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,0.3000,341.4518,1.089e+09,42
wake,1000000,4.0000,nom,32,4,msm,f64,perstep,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.8000,46.9787,2.177e+09,42
wake,1000000,4.0000,nom,32,4,msm,f64,perstep,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,1.2500,167.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,4,msm,f64,perstep,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,2.5000,682.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,4,msm,f64,epoch,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.1600,46.3387,2.177e+09,42
wake,1000000,4.0000,nom,32,4,msm,f64,epoch,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,0.2500,166.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,4,msm,f64,epoch,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,0.5000,680.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,8,amrfft,f32,perstep,1,0,0.5000,5.8258,1.4565,1.0000,0.0000,0.1606,0.0069,0.6560,0.6500,10.2558,1.089e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f32,perstep,2,0,1.2500,8.1562,2.0390,2.5000,0.0000,0.2249,0.0096,1.3900,0.8750,16.4447,1.089e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f32,perstep,3,0,3.3333,13.5936,3.3984,6.6667,0.0000,0.3748,0.0160,3.1700,1.5000,32.0528,1.089e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f32,epoch,1,0,0.5000,5.8258,1.4565,1.0000,0.0000,0.1606,0.0069,0.6560,0.1300,9.7358,1.089e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f32,epoch,2,0,1.2500,8.1562,2.0390,2.5000,0.0000,0.2249,0.0096,1.3900,0.1750,15.7447,1.089e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f32,epoch,3,0,3.3333,13.5936,3.3984,6.6667,0.0000,0.3748,0.0160,3.1700,0.3000,30.8528,1.089e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f64,perstep,1,0,1.0000,11.6517,2.9129,2.0000,0.0000,0.3212,0.0137,0.6560,0.8000,19.3555,2.177e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f64,perstep,2,0,2.5000,16.3123,4.0781,5.0000,0.0000,0.4497,0.0192,1.3900,1.2500,30.9993,2.177e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f64,perstep,3,0,6.6667,27.1872,6.7968,13.3333,0.0000,0.7495,0.0320,3.1700,2.5000,60.4355,2.177e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f64,epoch,1,0,1.0000,11.6517,2.9129,2.0000,0.0000,0.3212,0.0137,0.6560,0.1600,18.7155,2.177e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f64,epoch,2,0,2.5000,16.3123,4.0781,5.0000,0.0000,0.4497,0.0192,1.3900,0.2500,29.9993,2.177e+09,78
wake,1000000,4.0000,nom,32,8,amrfft,f64,epoch,3,0,6.6667,27.1872,6.7968,13.3333,0.0000,0.7495,0.0320,3.1700,0.5000,58.4355,2.177e+09,78
wake,1000000,4.0000,nom,32,8,msm,f32,perstep,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.6500,24.0313,1.089e+09,42
wake,1000000,4.0000,nom,32,8,msm,f32,perstep,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.8750,84.6149,1.089e+09,42
wake,1000000,4.0000,nom,32,8,msm,f32,perstep,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,1.5000,342.6518,1.089e+09,42
wake,1000000,4.0000,nom,32,8,msm,f32,epoch,1,0,0.5000,5.8258,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.1300,23.5113,1.089e+09,42
wake,1000000,4.0000,nom,32,8,msm,f32,epoch,2,0,1.2500,8.1562,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.1750,83.9149,1.089e+09,42
wake,1000000,4.0000,nom,32,8,msm,f32,epoch,3,0,3.3333,13.5936,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,0.3000,341.4518,1.089e+09,42
wake,1000000,4.0000,nom,32,8,msm,f64,perstep,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.8000,46.9787,2.177e+09,42
wake,1000000,4.0000,nom,32,8,msm,f64,perstep,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,1.2500,167.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,8,msm,f64,perstep,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,2.5000,682.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,8,msm,f64,epoch,1,0,1.0000,11.6517,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.1600,46.3387,2.177e+09,42
wake,1000000,4.0000,nom,32,8,msm,f64,epoch,2,0,2.5000,16.3123,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,0.2500,166.5198,2.177e+09,42
wake,1000000,4.0000,nom,32,8,msm,f64,epoch,3,0,6.6667,27.1872,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,0.5000,680.1736,2.177e+09,42
wake,1000000,4.0000,nom,32,16,amrfft,f32,perstep,1,0,0.5000,6.5830,1.8350,1.0000,0.0000,0.1606,0.0069,0.6560,0.6500,11.3914,1.089e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f32,perstep,2,0,1.2500,9.2161,2.5690,2.5000,0.0000,0.2249,0.0096,1.3900,0.8750,18.0346,1.089e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f32,perstep,3,0,3.3333,15.3602,4.2817,6.6667,0.0000,0.3748,0.0160,3.1700,1.5000,34.7027,1.089e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f32,epoch,1,0,0.5000,6.5830,1.8350,1.0000,0.0000,0.1606,0.0069,0.6560,0.1300,10.8714,1.089e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f32,epoch,2,0,1.2500,9.2161,2.5690,2.5000,0.0000,0.2249,0.0096,1.3900,0.1750,17.3346,1.089e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f32,epoch,3,0,3.3333,15.3602,4.2817,6.6667,0.0000,0.3748,0.0160,3.1700,0.3000,33.5027,1.089e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f64,perstep,1,0,1.0000,13.1659,3.6700,2.0000,0.0000,0.3212,0.0137,0.6560,0.8000,21.6269,2.177e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f64,perstep,2,0,2.5000,18.4323,5.1381,5.0000,0.0000,0.4497,0.0192,1.3900,1.2500,34.1792,2.177e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f64,perstep,3,0,6.6667,30.7205,8.5634,13.3333,0.0000,0.7495,0.0320,3.1700,2.5000,65.7354,2.177e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f64,epoch,1,0,1.0000,13.1659,3.6700,2.0000,0.0000,0.3212,0.0137,0.6560,0.1600,20.9869,2.177e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f64,epoch,2,0,2.5000,18.4323,5.1381,5.0000,0.0000,0.4497,0.0192,1.3900,0.2500,33.1792,2.177e+09,78
wake,1000000,4.0000,nom,32,16,amrfft,f64,epoch,3,0,6.6667,30.7205,8.5634,13.3333,0.0000,0.7495,0.0320,3.1700,0.5000,63.7354,2.177e+09,78
wake,1000000,4.0000,nom,32,16,msm,f32,perstep,1,0,0.5000,6.5830,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.6500,29.5234,1.089e+09,42
wake,1000000,4.0000,nom,32,16,msm,f32,perstep,2,0,1.2500,9.2161,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.8750,105.0305,1.089e+09,42
wake,1000000,4.0000,nom,32,16,msm,f32,perstep,3,0,3.3333,15.3602,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,1.5000,427.9399,1.089e+09,42
wake,1000000,4.0000,nom,32,16,msm,f32,epoch,1,0,0.5000,6.5830,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.1300,29.0034,1.089e+09,42
wake,1000000,4.0000,nom,32,16,msm,f32,epoch,2,0,1.2500,9.2161,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.1750,104.3305,1.089e+09,42
wake,1000000,4.0000,nom,32,16,msm,f32,epoch,3,0,3.3333,15.3602,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,0.3000,426.7399,1.089e+09,42
wake,1000000,4.0000,nom,32,16,msm,f64,perstep,1,0,1.0000,13.1659,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.8000,57.9629,2.177e+09,42
wake,1000000,4.0000,nom,32,16,msm,f64,perstep,2,0,2.5000,18.4323,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,1.2500,208.3510,2.177e+09,42
wake,1000000,4.0000,nom,32,16,msm,f64,perstep,3,0,6.6667,30.7205,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,2.5000,852.7499,2.177e+09,42
wake,1000000,4.0000,nom,32,16,msm,f64,epoch,1,0,1.0000,13.1659,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.1600,57.3229,2.177e+09,42
wake,1000000,4.0000,nom,32,16,msm,f64,epoch,2,0,2.5000,18.4323,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,0.2500,207.3510,2.177e+09,42
wake,1000000,4.0000,nom,32,16,msm,f64,epoch,3,0,6.6667,30.7205,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,0.5000,850.7499,2.177e+09,42
wake,1000000,4.0000,nom,32,32,amrfft,f32,perstep,1,0,0.5000,7.5369,2.3120,1.0000,0.0000,0.1606,0.0069,0.6560,0.6500,12.8223,1.089e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f32,perstep,2,0,1.2500,10.5516,3.2368,2.5000,0.0000,0.2249,0.0096,1.3900,0.8750,20.0379,1.089e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f32,perstep,3,0,3.3333,17.5860,5.3946,6.6667,0.0000,0.3748,0.0160,3.1700,1.5000,38.0414,1.089e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f32,epoch,1,0,0.5000,7.5369,2.3120,1.0000,0.0000,0.1606,0.0069,0.6560,0.1300,12.3023,1.089e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f32,epoch,2,0,1.2500,10.5516,3.2368,2.5000,0.0000,0.2249,0.0096,1.3900,0.1750,19.3379,1.089e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f32,epoch,3,0,3.3333,17.5860,5.3946,6.6667,0.0000,0.3748,0.0160,3.1700,0.3000,36.8414,1.089e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f64,perstep,1,0,1.0000,15.0738,4.6240,2.0000,0.0000,0.3212,0.0137,0.6560,0.8000,24.4887,2.177e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f64,perstep,2,0,2.5000,21.1033,6.4735,5.0000,0.0000,0.4497,0.0192,1.3900,1.2500,38.1857,2.177e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f64,perstep,3,0,6.6667,35.1721,10.7892,13.3333,0.0000,0.7495,0.0320,3.1700,2.5000,72.4129,2.177e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f64,epoch,1,0,1.0000,15.0738,4.6240,2.0000,0.0000,0.3212,0.0137,0.6560,0.1600,23.8487,2.177e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f64,epoch,2,0,2.5000,21.1033,6.4735,5.0000,0.0000,0.4497,0.0192,1.3900,0.2500,37.1857,2.177e+09,78
wake,1000000,4.0000,nom,32,32,amrfft,f64,epoch,3,0,6.6667,35.1721,10.7892,13.3333,0.0000,0.7495,0.0320,3.1700,0.5000,70.4129,2.177e+09,78
wake,1000000,4.0000,nom,32,32,msm,f32,perstep,1,0,0.5000,7.5369,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.6500,36.4430,1.089e+09,42
wake,1000000,4.0000,nom,32,32,msm,f32,perstep,2,0,1.2500,10.5516,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.8750,130.7526,1.089e+09,42
wake,1000000,4.0000,nom,32,32,msm,f32,perstep,3,0,3.3333,17.5860,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,1.5000,535.3963,1.089e+09,42
wake,1000000,4.0000,nom,32,32,msm,f32,epoch,1,0,0.5000,7.5369,0.0000,1.0000,0.0000,0.1606,0.0069,0.5840,0.1300,35.9230,1.089e+09,42
wake,1000000,4.0000,nom,32,32,msm,f32,epoch,2,0,1.2500,10.5516,0.0000,2.5000,0.0000,0.2249,0.0096,1.2100,0.1750,130.0526,1.089e+09,42
wake,1000000,4.0000,nom,32,32,msm,f32,epoch,3,0,3.3333,17.5860,0.0000,6.6667,0.0000,0.3748,0.0160,2.6300,0.3000,534.1963,1.089e+09,42
wake,1000000,4.0000,nom,32,32,msm,f64,perstep,1,0,1.0000,15.0738,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.8000,71.8021,2.177e+09,42
wake,1000000,4.0000,nom,32,32,msm,f64,perstep,2,0,2.5000,21.1033,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,1.2500,259.7952,2.177e+09,42
wake,1000000,4.0000,nom,32,32,msm,f64,perstep,3,0,6.6667,35.1721,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,2.5000,1067.6626,2.177e+09,42
wake,1000000,4.0000,nom,32,32,msm,f64,epoch,1,0,1.0000,15.0738,0.0000,2.0000,0.0000,0.3212,0.0137,0.5840,0.1600,71.1621,2.177e+09,42
wake,1000000,4.0000,nom,32,32,msm,f64,epoch,2,0,2.5000,21.1033,0.0000,5.0000,0.0000,0.4497,0.0192,1.2100,0.2500,258.7952,2.177e+09,42
wake,1000000,4.0000,nom,32,32,msm,f64,epoch,3,0,6.6667,35.1721,0.0000,13.3333,0.0000,0.7495,0.0320,2.6300,0.5000,1065.6626,2.177e+09,42
wake,1000000,4.0000,nom,64,1,amrfft,f32,perstep,1,0,0.5000,2.6668,0.6667,1.0000,0.0000,0.0729,0.0069,0.6560,0.6500,6.2193,4.988e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f32,perstep,2,0,1.2500,3.7336,0.9334,2.5000,0.0000,0.1020,0.0096,1.3900,0.8750,10.7936,4.988e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f32,perstep,3,0,3.3333,6.2226,1.5556,6.6667,0.0000,0.1700,0.0160,3.1700,1.5000,22.6343,4.988e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f32,epoch,1,0,0.5000,2.6668,0.6667,1.0000,0.0000,0.0729,0.0069,0.6560,0.1300,5.6993,4.988e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f32,epoch,2,0,1.2500,3.7336,0.9334,2.5000,0.0000,0.1020,0.0096,1.3900,0.1750,10.0936,4.988e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f32,epoch,3,0,3.3333,6.2226,1.5556,6.6667,0.0000,0.1700,0.0160,3.1700,0.3000,21.4343,4.988e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f64,perstep,1,0,1.0000,5.3337,1.3334,2.0000,0.0000,0.1457,0.0137,0.6560,0.8000,11.2825,9.977e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f64,perstep,2,0,2.5000,7.4671,1.8668,5.0000,0.0000,0.2040,0.0192,1.3900,1.2500,19.6971,9.977e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f64,perstep,3,0,6.6667,12.4452,3.1113,13.3333,0.0000,0.3400,0.0320,3.1700,2.5000,41.5985,9.977e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f64,epoch,1,0,1.0000,5.3337,1.3334,2.0000,0.0000,0.1457,0.0137,0.6560,0.1600,10.6425,9.977e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f64,epoch,2,0,2.5000,7.4671,1.8668,5.0000,0.0000,0.2040,0.0192,1.3900,0.2500,18.6971,9.977e+08,78
wake,1000000,4.0000,nom,64,1,amrfft,f64,epoch,3,0,6.6667,12.4452,3.1113,13.3333,0.0000,0.3400,0.0320,3.1700,0.5000,39.5985,9.977e+08,78
wake,1000000,4.0000,nom,64,1,msm,f32,perstep,1,0,0.5000,2.6668,0.0000,1.0000,0.0000,0.0729,0.0069,0.5840,0.6500,23.9436,4.988e+08,42
wake,1000000,4.0000,nom,64,1,msm,f32,perstep,2,0,1.2500,3.7336,0.0000,2.5000,0.0000,0.1020,0.0096,1.2100,0.8750,84.4921,4.988e+08,42
wake,1000000,4.0000,nom,64,1,msm,f32,perstep,3,0,3.3333,6.2226,0.0000,6.6667,0.0000,0.1700,0.0160,2.6300,1.5000,342.4470,4.988e+08,42
wake,1000000,4.0000,nom,64,1,msm,f32,epoch,1,0,0.5000,2.6668,0.0000,1.0000,0.0000,0.0729,0.0069,0.5840,0.1300,23.4236,4.988e+08,42
wake,1000000,4.0000,nom,64,1,msm,f32,epoch,2,0,1.2500,3.7336,0.0000,2.5000,0.0000,0.1020,0.0096,1.2100,0.1750,83.7921,4.988e+08,42
wake,1000000,4.0000,nom,64,1,msm,f32,epoch,3,0,3.3333,6.2226,0.0000,6.6667,0.0000,0.1700,0.0160,2.6300,0.3000,341.2470,4.988e+08,42
wake,1000000,4.0000,nom,64,1,msm,f64,perstep,1,0,1.0000,5.3337,0.0000,2.0000,0.0000,0.1457,0.0137,0.5840,0.8000,46.8032,9.977e+08,42
wake,1000000,4.0000,nom,64,1,msm,f64,perstep,2,0,2.5000,7.4671,0.0000,5.0000,0.0000,0.2040,0.0192,1.2100,1.2500,167.2741,9.977e+08,42
