case,n,K_max,P,precision,sigma_classes,demoted_pairs,candidate_reclaimed_pairs,routes,demoted_direct_ns,residual_direct_ns,class_P2M_ns,refresh_scatter_ns,metadata_ns,route_group_ns,new_table_ns,proposed_subwork_ns,nearfield_anchor_ns,proposed_nearfield_ns,proposed_nearfield_delta_fraction,solve_anchor_ns,proposed_solve_ns,proposed_solve_delta_fraction,accuracy_certified,selected_nearfield_ns,selected_solve_ns,selected_nearfield_delta_fraction,selected_solve_delta_fraction,capacity_bytes,bounded_capacity,selector_decision
synthetic,100000,32,4,Float64,2,620108387,303349110,2164416,4167128.360640,2128622.341440,206600.000000,45000.000000,4018965.300000,541104.000000,710040.000000,8908290.220640,1.2329e6,5.974061859999999e6,-3.845536426311947,2.1674e6,6.908561859999999e6,-2.1874881701577924,false,1.2329e6,2.1674e6,0.0,0.0,410447168,false,direct_fallback
synthetic,100000,32,8,Float32,2,620108387,303349110,2164416,2083564.180320,1064311.170720,103300.000000,27000.000000,4018965.300000,541104.000000,710040.000000,7722679.049920,616450.0,6.2555648696e6,-9.14772466477411,1.0837e6,6.7228148696e6,-5.203575592507152,false,616450.0,1.0837e6,0.0,0.0,410447168,false,direct_fallback
synthetic,100000,32,8,Float64,2,620108387,303349110,2164416,4167128.360640,2128622.341440,206600.000000,45000.000000,4018965.300000,541104.000000,710040.000000,10166248.799840,1.2329e6,7.232020439200001e6,-4.865861334414795,2.1674e6,8.166520439200001e6,-2.767887994463413,false,1.2329e6,2.1674e6,0.0,0.0,410447168,false,direct_fallback
synthetic,100000,32,4,Float32,4,620108387,397204329,5071996,2083564.180320,748957.634880,103300.000000,27000.000000,7318650.600000,1267999.000000,1685600.000000,12625429.272480,616450.0,1.115831509216e7,-17.100924798702245,1.0837e6,1.162556509216e7,-9.727659954009411,false,616450.0,1.0837e6,0.0,0.0,814770720,false,direct_fallback
synthetic,100000,32,4,Float64,4,620108387,397204329,5071996,4167128.360640,1497915.269760,206600.000000,45000.000000,7318650.600000,1267999.000000,1685600.000000,14969608.944960,1.2329e6,1.2035380584320001e7,-8.761846527958474,2.1674e6,1.2969880584320001e7,-4.9840733525514445,false,1.2329e6,2.1674e6,0.0,0.0,814770720,false,direct_fallback
synthetic,100000,32,8,Float32,4,620108387,397204329,5071996,2083564.180320,748957.634880,103300.000000,27000.000000,7318650.600000,1267999.000000,1685600.000000,14099351.310080,616450.0,1.263223712976e7,-19.49190871889042,1.0837e6,1.309948712976e7,-11.08774303751961,false,616450.0,1.0837e6,0.0,0.0,814770720,false,direct_fallback
synthetic,100000,32,8,Float64,4,620108387,397204329,5071996,4167128.360640,1497915.269760,206600.000000,45000.000000,7318650.600000,1267999.000000,1685600.000000,17917453.020160,1.2329e6,1.498322465952e7,-11.152830448146647,2.1674e6,1.591772465952e7,-6.344156436061641,false,1.2329e6,2.1674e6,0.0,0.0,814770720,false,direct_fallback
synthetic,100000,32,4,Float32,8,620108387,424416244,9433062,2083564.180320,657525.600480,103300.000000,27000.000000,12584706.300000,2358265.500000,3595960.000000,22068005.217680,616450.0,2.060089103736e7,-32.41859199831292,1.0837e6,2.106814103736e7,-18.44093479501707,false,616450.0,1.0837e6,0.0,0.0,1489532240,false,direct_fallback
synthetic,100000,32,4,Float64,8,620108387,424416244,9433062,4167128.360640,1315051.200960,206600.000000,45000.000000,12584706.300000,2358265.500000,3595960.000000,25588078.635360,1.2329e6,2.2653850274720002e7,-17.374442594468327,2.1674e6,2.3588350274720002e7,-9.883247335388024,false,1.2329e6,2.1674e6,0.0,0.0,1489532240,false,direct_fallback
synthetic,100000,32,8,Float32,8,620108387,424416244,9433062,2083564.180320,657525.600480,103300.000000,27000.000000,12584706.300000,2358265.500000,3595960.000000,24809253.034880,616450.0,2.3342138854560003e7,-36.86542112833158,1.0837e6,2.3809388854560003e7,-20.970461248094495,false,616450.0,1.0837e6,0.0,0.0,1489532240,false,direct_fallback
synthetic,100000,32,8,Float64,8,620108387,424416244,9433062,4167128.360640,1315051.200960,206600.000000,45000.000000,12584706.300000,2358265.500000,3595960.000000,31070574.269760,1.2329e6,2.813634590912e7,-21.821271724486984,2.1674e6,2.907084590912e7,-12.412773788465444,false,1.2329e6,2.1674e6,0.0,0.0,1489532240,false,direct_fallback
synthetic,100000,32,4,Float32,1,210238913,3395776,46911,706402.747680,694992.940320,103300.000000,27000.000000,802173.600000,11727.750000,169480.000000,1822306.626920,616450.0,1.7323538792400002e6,-1.8102098779138618,1.0837e6,2.19960387924e6,-1.0297165998339026,false,616450.0,1.0837e6,0.0,0.0,75524072,true,direct_fallback
synthetic,100000,32,4,Float64,1,210238913,3395776,46911,1412805.495360,1389985.880640,206600.000000,45000.000000,802173.600000,11727.750000,169480.000000,2652231.903840,1.2329e6,2.47232640848e6,-1.005293542444643,2.1674e6,3.40682640848e6,-0.5718494087293532,false,1.2329e6,2.1674e6,0.0,0.0,75524072,true,direct_fallback
synthetic,100000,32,8,Float32,1,210238913,3395776,46911,706402.747680,694992.940320,103300.000000,27000.000000,802173.600000,11727.750000,169480.000000,1835938.963520,616450.0,1.74598621584e6,-1.8323241395733636,1.0837e6,2.2132362158399997e6,-1.0422960375011532,false,616450.0,1.0837e6,0.0,0.0,75524072,true,direct_fallback
synthetic,100000,32,8,Float64,1,210238913,3395776,46911,1412805.495360,1389985.880640,206600.000000,45000.000000,802173.600000,11727.750000,169480.000000,2679496.577040,1.2329e6,2.49959108168e6,-1.0274078041041446,2.1674e6,3.43409108168e6,-0.5844288463966042,false,1.2329e6,2.1674e6,0.0,0.0,75524072,true,direct_fallback
synthetic,100000,32,4,Float32,2,210238913,16825256,118964,706402.747680,649869.887520,103300.000000,27000.000000,874837.800000,29741.000000,501720.000000,2221039.625920,616450.0,2.13108687824e6,-2.457031191889042,1.0837e6,2.59833687824e6,-1.3976532972593891,false,616450.0,1.0837e6,0.0,0.0,116441952,false,direct_fallback
synthetic,100000,32,4,Float64,2,210238913,16825256,118964,1412805.495360,1299739.775040,206600.000000,45000.000000,874837.800000,29741.000000,501720.000000,3026780.451840,1.2329e6,2.84687495648e6,-1.3090882930326873,2.1674e6,3.78137495648e6,-0.7446594797822277,false,1.2329e6,2.1674e6,0.0,0.0,116441952,false,direct_fallback
synthetic,100000,32,8,Float32,2,210238913,16825256,118964,706402.747680,649869.887520,103300.000000,27000.000000,874837.800000,29741.000000,501720.000000,2255610.564320,616450.0,2.16565781664e6,-2.5131118771027654,1.0837e6,2.63290781664e6,-1.4295541354987542,false,616450.0,1.0837e6,0.0,0.0,116441952,false,direct_fallback
synthetic,100000,32,8,Float64,2,210238913,16825256,118964,1412805.495360,1299739.775040,206600.000000,45000.000000,874837.800000,29741.000000,501720.000000,3095922.328640,1.2329e6,2.91601683328e6,-1.365168978246411,2.1674e6,3.85051683328e6,-0.7765603180215926,false,1.2329e6,2.1674e6,0.0,0.0,116441952,false,direct_fallback
synthetic,100000,32,4,Float32,4,210238913,23731852,181415,706402.747680,626663.724960,103300.000000,27000.000000,917427.600000,45353.750000,991240.000000,2763704.273960,616450.0,2.67375152628e6,-3.337337215151269,1.0837e6,3.14100152628e6,-1.8984050256344005,false,616450.0,1.0837e6,0.0,0.0,171096232,false,direct_fallback
synthetic,100000,32,4,Float64,4,210238913,23731852,181415,1412805.495360,1253327.449920,206600.000000,45000.000000,917427.600000,45353.750000,991240.000000,3564387.197920,1.2329e6,3.38448170256e6,-1.745138861675724,2.1674e6,4.31898170256e6,-0.9927017175232998,false,1.2329e6,2.1674e6,0.0,0.0,171096232,false,direct_fallback
synthetic,100000,32,8,Float32,4,210238913,23731852,181415,706402.747680,626663.724960,103300.000000,27000.000000,917427.600000,45353.750000,991240.000000,2816423.472960,616450.0,2.72647072528e6,-3.4228578559169436,1.0837e6,3.19372072528e6,-1.9470524363569253,false,616450.0,1.0837e6,0.0,0.0,171096232,false,direct_fallback
synthetic,100000,32,8,Float64,4,210238913,23731852,181415,1412805.495360,1253327.449920,206600.000000,45000.000000,917427.600000,45353.750000,991240.000000,3669825.595920,1.2329e6,3.48992010056e6,-1.8306595024413985,2.1674e6,4.42442010056e6,-1.0413491282458245,false,1.2329e6,2.1674e6,0.0,0.0,171096232,false,direct_fallback
synthetic,100000,32,4,Float32,8,210238913,28098849,232782,706402.747680,611990.615040,103300.000000,27000.000000,939739.500000,58195.500000,1668160.000000,3476032.064240,616450.0,3.38607931656e6,-4.4928693593316575,1.0837e6,3.85332931656e6,-2.5557158960597954,false,616450.0,1.0837e6,0.0,0.0,243232272,false,direct_fallback
synthetic,100000,32,4,Float64,8,210238913,28098849,232782,1412805.495360,1223981.230080,206600.000000,45000.000000,939739.500000,58195.500000,1668160.000000,4276969.128480,1.2329e6,4.0970636331200004e6,-2.3231110658772005,2.1674e6,5.03156363312e6,-1.3214744085632557,false,1.2329e6,2.1674e6,0.0,0.0,243232272,false,direct_fallback
synthetic,100000,32,8,Float32,8,210238913,28098849,232782,706402.747680,611990.615040,103300.000000,27000.000000,939739.500000,58195.500000,1668160.000000,3543678.513440,616450.0,3.45372576576e6,-4.60260485969665,1.0837e6,3.92097576576e6,-2.6181376448832703,false,616450.0,1.0837e6,0.0,0.0,243232272,false,direct_fallback
synthetic,100000,32,8,Float64,8,210238913,28098849,232782,1412805.495360,1223981.230080,206600.000000,45000.000000,939739.500000,58195.500000,1668160.000000,4412262.026880,1.2329e6,4.23235653152e6,-2.432846566242193,2.1674e6,5.16685653152e6,-1.3838961573867306,false,1.2329e6,2.1674e6,0.0,0.0,243232272,false,direct_fallback
synthetic,100000,32,4,Float32,1,150115736,1120226,16611,504388.872960,500624.913600,103300.000000,27000.000000,639669.600000,4152.750000,121360.000000,1400934.420200,616450.0,1.51299554724e6,-1.4543686385594938,1.0837e6,1.98024554724e6,-0.8273004957460551,false,616450.0,1.0837e6,0.0,0.0,58313544,true,direct_fallback
synthetic,100000,32,4,Float64,1,150115736,1120226,16611,1008777.745920,1001249.827200,206600.000000,45000.000000,639669.600000,4152.750000,121360.000000,2027686.490400,1.2329e6,2.25180874448e6,-0.8264325934625678,2.1674e6,3.18630874448e6,-0.4701064614192119,false,1.2329e6,2.1674e6,0.0,0.0,58313544,true,direct_fallback
synthetic,100000,32,8,Float32,1,150115736,1120226,16611,504388.872960,500624.913600,103300.000000,27000.000000,639669.600000,4152.750000,121360.000000,1405761.576800,616450.0,1.5178227038399999e6,-1.4621992113553408,1.0837e6,1.9850727038399999e6,-0.8317548249884653,false,616450.0,1.0837e6,0.0,0.0,58313544,true,direct_fallback
synthetic,100000,32,8,Float64,1,150115736,1120226,16611,1008777.745920,1001249.827200,206600.000000,45000.000000,639669.600000,4152.750000,121360.000000,2037340.803600,1.2329e6,2.2614630576799996e6,-0.8342631662584148,2.1674e6,3.1959630576799996e6,-0.47456079066162205,false,1.2329e6,2.1674e6,0.0,0.0,58313544,true,direct_fallback
synthetic,100000,32,4,Float32,2,150115736,6929835,54914,504388.872960,481104.627360,103300.000000,27000.000000,695209.500000,13728.500000,204720.000000,1541020.635760,616450.0,1.6530817628e6,-1.6816153180306592,1.0837e6,2.1203317627999997e6,-0.9565670967980066,false,616450.0,1.0837e6,0.0,0.0,71718384,true,direct_fallback
synthetic,100000,32,4,Float64,2,150115736,6929835,54914,1008777.745920,962209.254720,206600.000000,45000.000000,695209.500000,13728.500000,204720.000000,2159383.271520,1.2329e6,2.3835055256e6,-0.933251298239922,2.1674e6,3.3180055256e6,-0.5308690253760265,false,1.2329e6,2.1674e6,0.0,0.0,71718384,true,direct_fallback
synthetic,100000,32,8,Float32,2,150115736,6929835,54914,504388.872960,481104.627360,103300.000000,27000.000000,695209.500000,13728.500000,204720.000000,1556978.644160,616450.0,1.6690397712e6,-1.7075022649038853,1.0837e6,2.1362897712000003e6,-0.9712925820799116,false,616450.0,1.0837e6,0.0,0.0,71718384,true,direct_fallback
synthetic,100000,32,8,Float64,2,150115736,6929835,54914,1008777.745920,962209.254720,206600.000000,45000.000000,695209.500000,13728.500000,204720.000000,2191299.288320,1.2329e6,2.4154215424e6,-0.9591382451131479,2.1674e6,3.3499215424e6,-0.5455945106579312,false,1.2329e6,2.1674e6,0.0,0.0,71718384,true,direct_fallback
synthetic,100000,32,4,Float32,4,150115736,11353310,114486,504388.872960,466241.751360,103300.000000,27000.000000,769484.700000,28621.500000,378720.000000,1806637.582960,616450.0,1.91869871e6,-2.1124968935031228,1.0837e6,2.38594871e6,-1.2016690135646397,false,616450.0,1.0837e6,0.0,0.0,96247504,true,direct_fallback
synthetic,100000,32,4,Float64,4,150115736,11353310,114486,1008777.745920,932483.502720,206600.000000,45000.000000,769484.700000,28621.500000,378720.000000,2427448.965920,1.2329e6,2.6515712199999997e6,-1.1506782545218588,2.1674e6,3.5860712199999997e6,-0.6545497923779643,false,1.2329e6,2.1674e6,0.0,0.0,96247504,true,direct_fallback
synthetic,100000,32,8,Float32,4,150115736,11353310,114486,504388.872960,466241.751360,103300.000000,27000.000000,769484.700000,28621.500000,378720.000000,1839907.214560,616450.0,1.9519683416000002e6,-2.1664666097818155,1.0837e6,2.4192183416e6,-1.232369051951647,false,616450.0,1.0837e6,0.0,0.0,96247504,true,direct_fallback
synthetic,100000,32,8,Float64,4,150115736,11353310,114486,1008777.745920,932483.502720,206600.000000,45000.000000,769484.700000,28621.500000,378720.000000,2493988.229120,1.2329e6,2.7181104832e6,-1.2046479708005517,2.1674e6,3.6526104832e6,-0.6852498307649719,false,1.2329e6,2.1674e6,0.0,0.0,96247504,true,direct_fallback
synthetic,100000,32,4,Float32,8,150115736,14903636,171233,504388.872960,454312.656000,103300.000000,27000.000000,914563.800000,42808.250000,644600.000000,2236345.015800,616450.0,2.3484061428400003e6,-2.8095646732743944,1.0837e6,2.81565614284e6,-1.5981878221278951,false,616450.0,1.0837e6,0.0,0.0,135152280,false,direct_fallback
synthetic,100000,32,4,Float64,8,150115736,14903636,171233,1008777.745920,908625.312000,206600.000000,45000.000000,914563.800000,42808.250000,644600.000000,2861717.981600,1.2329e6,3.08584023568e6,-1.502912025046638,2.1674e6,4.02034023568e6,-0.8549138302482236,false,1.2329e6,2.1674e6,0.0,0.0,135152280,false,direct_fallback
synthetic,100000,32,8,Float32,8,150115736,14903636,171233,504388.872960,454312.656000,103300.000000,27000.000000,914563.800000,42808.250000,644600.000000,2286105.325600,616450.0,2.3981664526400003e6,-2.8902854288912323,1.0837e6,2.86541645264e6,-1.644104874633201,false,616450.0,1.0837e6,0.0,0.0,135152280,false,direct_fallback
synthetic,100000,32,8,Float64,8,150115736,14903636,171233,1008777.745920,908625.312000,206600.000000,45000.000000,914563.800000,42808.250000,644600.000000,2961238.601200,1.2329e6,3.1853608552800003e6,-1.5836327806634765,2.1674e6,4.1198608552800003e6,-0.9008308827535297,false,1.2329e6,2.1674e6,0.0,0.0,135152280,false,direct_fallback
synthetic,100000,32,4,Float32,1,3916496174,1316182196,4545569,13159427.144640,8737054.966080,103300.000000,27000.000000,11565900.000000,1136392.250000,2836000.000000,25726589.567480,616450.0,1.3183612422840001e7,-20.386345077200097,1.0837e6,1.3650862422840001e7,-11.596532640804652,false,616450.0,1.0837e6,0.0,0.0,1221964056,false,direct_fallback
synthetic,100000,32,4,Float64,1,3916496174,1316182196,4545569,26318854.289280,17474109.932160,206600.000000,45000.000000,11565900.000000,1136392.250000,2836000.000000,35905886.884960,1.2329e6,1.0819932595680002e7,-7.776001780906807,2.1674e6,1.1754432595680002e7,-4.423287162351206,false,1.2329e6,2.1674e6,0.0,0.0,1221964056,false,direct_fallback
synthetic,100000,32,8,Float32,1,3916496174,1316182196,4545569,13159427.144640,8737054.966080,103300.000000,27000.000000,11565900.000000,1136392.250000,2836000.000000,27047531.918880,616450.0,1.450455477424e7,-22.529166638397275,1.0837e6,1.497180477424e7,-12.81545148494971,false,616450.0,1.0837e6,0.0,0.0,1221964056,false,direct_fallback
synthetic,100000,32,8,Float64,1,3916496174,1316182196,4545569,26318854.289280,17474109.932160,206600.000000,45000.000000,11565900.000000,1136392.250000,2836000.000000,38547771.587760,1.2329e6,1.346181729848e7,-9.918823342103982,2.1674e6,1.439631729848e7,-5.642206006496263,false,1.2329e6,2.1674e6,0.0,0.0,1221964056,false,direct_fallback
synthetic,100000,32,4,Float32,2,3916496174,2596322442,16534501,13159427.144640,4435783.739520,103300.000000,27000.000000,22433105.700000,4133625.250000,7443520.000000,43381260.680120,616450.0,3.083828353548e7,-49.02560391837132,1.0837e6,3.130553353548e7,-27.88763821673895,false,616450.0,1.0837e6,0.0,0.0,2754287544,false,direct_fallback
synthetic,100000,32,4,Float64,2,3916496174,2596322442,16534501,26318854.289280,8871567.479040,206600.000000,45000.000000,22433105.700000,4133625.250000,7443520.000000,52743270.410240,1.2329e6,2.7657316120959993e7,-21.432732679828042,2.1674e6,2.8591816120959993e7,-12.191757922377038,false,1.2329e6,2.1674e6,0.0,0.0,2754287544,false,direct_fallback
synthetic,100000,32,8,Float32,2,3916496174,2596322442,16534501,13159427.144640,4435783.739520,103300.000000,27000.000000,22433105.700000,4133625.250000,7443520.000000,48186186.670720,616450.0,3.564320952608e7,-56.820114406813204,1.0837e6,3.611045952608e7,-32.321453839697334,false,616450.0,1.0837e6,0.0,0.0,2754287544,false,direct_fallback
synthetic,100000,32,8,Float64,2,3916496174,2596322442,16534501,26318854.289280,8871567.479040,206600.000000,45000.000000,22433105.700000,4133625.250000,7443520.000000,62353122.391440,1.2329e6,3.726716810216001e7,-29.22724316826994,2.1674e6,3.820166810216001e7,-16.625573545335428,false,1.2329e6,2.1674e6,0.0,0.0,2754287544,false,direct_fallback
synthetic,100000,32,4,Float32,4,3916496174,3082654192,36120842,13159427.144640,2801709.059520,103300.000000,27000.000000,41363163.000000,9030210.500000,16437120.000000,80259219.244720,616450.0,6.771624210008e7,-108.8487178199043,1.0837e6,6.818349210008e7,-61.917313001827075,false,616450.0,1.0837e6,0.0,0.0,5491441776,false,direct_fallback
synthetic,100000,32,4,Float64,4,3916496174,3082654192,36120842,26318854.289280,5603418.119040,206600.000000,45000.000000,41363163.000000,9030210.500000,16437120.000000,93678944.989440,1.2329e6,6.859299070016e7,-54.63548600872739,2.1674e6,6.952749070016e7,-31.078753668063115,false,1.2329e6,2.1674e6,0.0,0.0,5491441776,false,direct_fallback
synthetic,100000,32,8,Float32,4,3916496174,3082654192,36120842,13159427.144640,2801709.059520,103300.000000,27000.000000,41363163.000000,9030210.500000,16437120.000000,90755935.929920,616450.0,7.821295878528e7,-125.87640325294834,1.0837e6,7.868020878528e7,-71.60331160402326,false,616450.0,1.0837e6,0.0,0.0,5491441776,false,direct_fallback
synthetic,100000,32,8,Float64,4,3916496174,3082654192,36120842,26318854.289280,5603418.119040,206600.000000,45000.000000,41363163.000000,9030210.500000,16437120.000000,114672378.359840,1.2329e6,8.958642407056001e7,-71.66317144177144,2.1674e6,9.052092407056001e7,-40.7647522702593,false,1.2329e6,2.1674e6,0.0,0.0,5491441776,false,direct_fallback
synthetic,100000,32,4,Float32,8,3916496174,3275880193,67072671,13159427.144640,2152469.696160,103300.000000,27000.000000,72238226.400000,16768167.750000,33967880.000000,144748362.038760,616450.0,1.3220538489412001e8,-213.46246231506206,1.0837e6,1.3267263489412001e8,-121.42561123384701,false,616450.0,1.0837e6,0.0,0.0,10224995560,false,direct_fallback
synthetic,100000,32,4,Float64,8,3916496174,3275880193,67072671,26318854.289280,4304939.392320,206600.000000,45000.000000,72238226.400000,16768167.750000,33967880.000000,166513449.927520,1.2329e6,1.4142749563824e8,-113.71124636080786,2.1674e6,1.4236199563824e8,-64.68330517589739,false,1.2329e6,2.1674e6,0.0,0.0,10224995560,false,direct_fallback
synthetic,100000,32,8,Float32,8,3916496174,3275880193,67072671,13159427.144640,2152469.696160,103300.000000,27000.000000,72238226.400000,16768167.750000,33967880.000000,164239680.231360,616450.0,1.5169670308672002e8,-245.0811145862925,1.0837e6,1.5216395308672002e8,-139.41150972291226,false,616450.0,1.0837e6,0.0,0.0,10224995560,false,direct_fallback
synthetic,100000,32,8,Float64,8,3916496174,3275880193,67072671,26318854.289280,4304939.392320,206600.000000,45000.000000,72238226.400000,16768167.750000,33967880.000000,205496086.312720,1.2329e6,1.8041013202344e8,-145.3298986320383,2.1674e6,1.8134463202344e8,-82.66920366496262,false,1.2329e6,2.1674e6,0.0,0.0,10224995560,false,direct_fallback
synthetic,100000,32,4,Float32,1,1982543806,785809000,2702722,6661347.188160,4021028.948160,103300.000000,27000.000000,5859269.100000,675680.500000,2769160.000000,14240849.561360,616450.0,8.195952373200001e6,-12.295404936653421,1.0837e6,8.663202373200001e6,-6.994096496447358,false,616450.0,1.0837e6,0.0,0.0,765086448,false,direct_fallback
synthetic,100000,32,4,Float64,1,1982543806,785809000,2702722,13322694.376320,8042057.896320,206600.000000,45000.000000,5859269.100000,675680.500000,2769160.000000,19168589.522720,1.2329e6,7.078795146400001e6,-4.7415809444399395,2.1674e6,8.013295146400001e6,-2.697192556242503,false,1.2329e6,2.1674e6,0.0,0.0,765086448,false,direct_fallback
