stage,form,precision,blas_threads,P,batch,measured_batch,scaled_from_per_expansion,seconds,seconds_per_expansion
m2l_z_translation,dense_packed,Float64,1,10,64,64,false,1.729310e-05,2.702047e-07
m2l_z_translation,compiled_block_loop,Float64,1,10,64,64,false,3.468290e-05,5.419203e-07
l2l_z_translation,dense,Float64,1,10,64,64,false,4.077470e-06,6.371047e-08
l2l_z_translation,dense_packed,Float64,1,10,64,64,false,1.767190e-05,2.761234e-07
l2l_z_translation,compiled_block_loop,Float64,1,10,64,64,false,3.471530e-05,5.424266e-07
axis_swap,dense,Float64,1,10,64,64,false,9.061700e-06,1.415891e-07
axis_swap,dense_packed,Float64,1,10,64,64,false,3.162820e-05,4.941906e-07
axis_swap,compiled_block_loop,Float64,1,10,64,64,false,9.725190e-05,1.519561e-06
m2m_z_translation,dense,Float32,1,10,64,64,false,2.741590e-06,4.283734e-08
m2m_z_translation,dense_packed,Float32,1,10,64,64,false,1.809920e-05,2.828000e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,64,64,false,3.273230e-05,5.114422e-07
m2l_z_translation,dense,Float32,1,10,64,64,false,2.689680e-06,4.202625e-08
m2l_z_translation,dense_packed,Float32,1,10,64,64,false,1.820390e-05,2.844359e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,64,64,false,3.273060e-05,5.114156e-07
l2l_z_translation,dense,Float32,1,10,64,64,false,2.699400e-06,4.217812e-08
l2l_z_translation,dense_packed,Float32,1,10,64,64,false,1.826660e-05,2.854156e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,64,64,false,3.270710e-05,5.110484e-07
axis_swap,dense,Float32,1,10,64,64,false,6.366270e-06,9.947297e-08
axis_swap,dense_packed,Float32,1,10,64,64,false,3.278690e-05,5.122953e-07
axis_swap,compiled_block_loop,Float32,1,10,64,64,false,9.441270e-05,1.475198e-06
m2m_z_translation,recurrence,Float64,1,10,512,512,false,2.253740e-04,4.401836e-07
m2l_z_translation,recurrence,Float64,1,10,512,512,false,4.716580e-04,9.212070e-07
l2l_z_translation,recurrence,Float64,1,10,512,512,false,2.715020e-04,5.302773e-07
axis_swap,recurrence,Float64,1,10,512,512,false,4.195911e-03,8.195139e-06
m2m_z_translation,dense,Float64,1,10,512,512,false,3.046900e-05,5.950977e-08
m2m_z_translation,dense_packed,Float64,1,10,512,512,false,1.542450e-04,3.012598e-07
m2m_z_translation,compiled_block_loop,Float64,1,10,512,512,false,2.747600e-04,5.366406e-07
m2l_z_translation,dense,Float64,1,10,512,512,false,3.058730e-05,5.974082e-08
m2l_z_translation,dense_packed,Float64,1,10,512,512,false,1.416370e-04,2.766348e-07
m2l_z_translation,compiled_block_loop,Float64,1,10,512,512,false,2.766870e-04,5.404043e-07
l2l_z_translation,dense,Float64,1,10,512,512,false,3.074910e-05,6.005684e-08
l2l_z_translation,dense_packed,Float64,1,10,512,512,false,1.457950e-04,2.847559e-07
l2l_z_translation,compiled_block_loop,Float64,1,10,512,512,false,2.766080e-04,5.402500e-07
axis_swap,dense,Float64,1,10,512,512,false,8.743780e-05,1.707770e-07
axis_swap,dense_packed,Float64,1,10,512,512,false,2.769100e-04,5.408398e-07
axis_swap,compiled_block_loop,Float64,1,10,512,512,false,7.773290e-04,1.518221e-06
m2m_z_translation,dense,Float32,1,10,512,512,false,1.973240e-05,3.853984e-08
m2m_z_translation,dense_packed,Float32,1,10,512,512,false,1.402680e-04,2.739609e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,512,512,false,2.599280e-04,5.076719e-07
m2l_z_translation,dense,Float32,1,10,512,512,false,1.940850e-05,3.790723e-08
m2l_z_translation,dense_packed,Float32,1,10,512,512,false,1.395400e-04,2.725391e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,512,512,false,2.599450e-04,5.077051e-07
l2l_z_translation,dense,Float32,1,10,512,512,false,1.950930e-05,3.810410e-08
l2l_z_translation,dense_packed,Float32,1,10,512,512,false,1.396150e-04,2.726855e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,512,512,false,2.598880e-04,5.075938e-07
axis_swap,dense,Float32,1,10,512,512,false,4.692440e-05,9.164922e-08
axis_swap,dense_packed,Float32,1,10,512,512,false,2.566450e-04,5.012598e-07
axis_swap,compiled_block_loop,Float32,1,10,512,512,false,7.533110e-04,1.471311e-06
m2m_z_translation,recurrence,Float64,1,10,4096,2048,true,1.803358e-03,4.402729e-07
m2l_z_translation,recurrence,Float64,1,10,4096,2048,true,3.778124e-03,9.223936e-07
l2l_z_translation,recurrence,Float64,1,10,4096,2048,true,2.178576e-03,5.318789e-07
axis_swap,recurrence,Float64,1,10,4096,2048,true,3.359663e-02,8.202303e-06
m2m_z_translation,dense,Float64,1,10,4096,4096,false,4.072220e-04,9.941943e-08
m2m_z_translation,dense_packed,Float64,1,10,4096,4096,false,2.019827e-03,4.931218e-07
m2m_z_translation,compiled_block_loop,Float64,1,10,4096,4096,false,2.205118e-03,5.383589e-07
m2l_z_translation,dense,Float64,1,10,4096,4096,false,4.084570e-04,9.972095e-08
m2l_z_translation,dense_packed,Float64,1,10,4096,4096,false,2.022585e-03,4.937952e-07
m2l_z_translation,compiled_block_loop,Float64,1,10,4096,4096,false,2.204502e-03,5.382085e-07
l2l_z_translation,dense,Float64,1,10,4096,4096,false,3.963720e-04,9.677051e-08
l2l_z_translation,dense_packed,Float64,1,10,4096,4096,false,2.007855e-03,4.901990e-07
l2l_z_translation,compiled_block_loop,Float64,1,10,4096,4096,false,2.204086e-03,5.381069e-07
axis_swap,dense,Float64,1,10,4096,4096,false,1.326119e-03,3.237595e-07
axis_swap,dense_packed,Float64,1,10,4096,4096,false,3.862141e-03,9.429055e-07
axis_swap,compiled_block_loop,Float64,1,10,4096,4096,false,6.236698e-03,1.522631e-06
m2m_z_translation,dense,Float32,1,10,4096,4096,false,1.781600e-04,4.349609e-08
m2m_z_translation,dense_packed,Float32,1,10,4096,4096,false,1.474801e-03,3.600588e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,4096,4096,false,2.076244e-03,5.068955e-07
m2l_z_translation,dense,Float32,1,10,4096,4096,false,1.767380e-04,4.314893e-08
m2l_z_translation,dense_packed,Float32,1,10,4096,4096,false,1.476358e-03,3.604390e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,4096,4096,false,2.075728e-03,5.067695e-07
l2l_z_translation,dense,Float32,1,10,4096,4096,false,1.742590e-04,4.254370e-08
l2l_z_translation,dense_packed,Float32,1,10,4096,4096,false,1.476654e-03,3.605112e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,4096,4096,false,2.076921e-03,5.070608e-07
axis_swap,dense,Float32,1,10,4096,4096,false,6.256430e-04,1.527449e-07
axis_swap,dense_packed,Float32,1,10,4096,4096,false,2.682535e-03,6.549158e-07
axis_swap,compiled_block_loop,Float32,1,10,4096,4096,false,6.045324e-03,1.475909e-06
m2m_z_translation,recurrence,Float64,1,10,32768,2048,true,1.441395e-02,4.398789e-07
m2l_z_translation,recurrence,Float64,1,10,32768,2048,true,3.023776e-02,9.227832e-07
l2l_z_translation,recurrence,Float64,1,10,32768,2048,true,1.742262e-02,5.316963e-07
axis_swap,recurrence,Float64,1,10,32768,2048,true,2.687077e-01,8.200307e-06
m2m_z_translation,dense,Float64,1,10,32768,32768,false,5.075536e-03,1.548931e-07
m2m_z_translation,dense_packed,Float64,1,10,32768,32768,false,1.971436e-02,6.016346e-07
m2m_z_translation,compiled_block_loop,Float64,1,10,32768,32768,false,1.764335e-02,5.384323e-07
m2l_z_translation,dense,Float64,1,10,32768,32768,false,5.088252e-03,1.552811e-07
m2l_z_translation,dense_packed,Float64,1,10,32768,32768,false,1.970912e-02,6.014746e-07
m2l_z_translation,compiled_block_loop,Float64,1,10,32768,32768,false,1.764389e-02,5.384489e-07
l2l_z_translation,dense,Float64,1,10,32768,32768,false,5.068781e-03,1.546869e-07
l2l_z_translation,dense_packed,Float64,1,10,32768,32768,false,1.972100e-02,6.018372e-07
l2l_z_translation,compiled_block_loop,Float64,1,10,32768,32768,false,1.764067e-02,5.383506e-07
axis_swap,dense,Float64,1,10,32768,32768,false,1.157684e-02,3.532970e-07
axis_swap,dense_packed,Float64,1,10,32768,32768,false,3.487860e-02,1.064410e-06
axis_swap,compiled_block_loop,Float64,1,10,32768,32768,false,4.989397e-02,1.522643e-06
m2m_z_translation,dense,Float32,1,10,32768,32768,false,3.302902e-03,1.007966e-07
m2m_z_translation,dense_packed,Float32,1,10,32768,32768,false,1.443590e-02,4.405487e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,32768,32768,false,1.661533e-02,5.070597e-07
m2l_z_translation,dense,Float32,1,10,32768,32768,false,3.298743e-03,1.006696e-07
m2l_z_translation,dense_packed,Float32,1,10,32768,32768,false,1.443461e-02,4.405093e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,32768,32768,false,1.662059e-02,5.072201e-07
l2l_z_translation,dense,Float32,1,10,32768,32768,false,3.312616e-03,1.010930e-07
l2l_z_translation,dense_packed,Float32,1,10,32768,32768,false,1.442504e-02,4.402174e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,32768,32768,false,1.661614e-02,5.070844e-07
axis_swap,dense,Float32,1,10,32768,32768,false,6.111024e-03,1.864937e-07
axis_swap,dense_packed,Float32,1,10,32768,32768,false,2.309167e-02,7.047020e-07
axis_swap,compiled_block_loop,Float32,1,10,32768,32768,false,4.833849e-02,1.475174e-06
m2m_z_translation,recurrence,Float64,1,10,262144,2048,true,1.153036e-01,4.398481e-07
m2l_z_translation,recurrence,Float64,1,10,262144,2048,true,2.420669e-01,9.234121e-07
l2l_z_translation,recurrence,Float64,1,10,262144,2048,true,1.393308e-01,5.315049e-07
axis_swap,recurrence,Float64,1,10,262144,2048,true,2.149922e+00,8.201301e-06
m2m_z_translation,dense,Float64,1,10,262144,262144,false,5.862020e-02,2.236183e-07
m2m_z_translation,dense_packed,Float64,1,10,262144,262144,false,3.186436e-01,1.215529e-06
m2m_z_translation,compiled_block_loop,Float64,1,10,262144,262144,false,1.434272e-01,5.471314e-07
m2l_z_translation,dense,Float64,1,10,262144,262144,false,5.854926e-02,2.233477e-07
m2l_z_translation,dense_packed,Float64,1,10,262144,262144,false,3.185032e-01,1.214993e-06
m2l_z_translation,compiled_block_loop,Float64,1,10,262144,262144,false,1.442321e-01,5.502020e-07
l2l_z_translation,dense,Float64,1,10,262144,262144,false,5.865315e-02,2.237440e-07
l2l_z_translation,dense_packed,Float64,1,10,262144,262144,false,3.181959e-01,1.213821e-06
l2l_z_translation,compiled_block_loop,Float64,1,10,262144,262144,false,1.443210e-01,5.505408e-07
axis_swap,dense,Float64,1,10,262144,262144,false,1.327169e-01,5.062748e-07
axis_swap,dense_packed,Float64,1,10,262144,262144,false,5.511040e-01,2.102295e-06
axis_swap,compiled_block_loop,Float64,1,10,262144,262144,false,4.012257e-01,1.530555e-06
m2m_z_translation,dense,Float32,1,10,262144,262144,false,2.907327e-02,1.109057e-07
m2m_z_translation,dense_packed,Float32,1,10,262144,262144,false,1.666786e-01,6.358284e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,262144,262144,false,1.331267e-01,5.078381e-07
m2l_z_translation,dense,Float32,1,10,262144,262144,false,2.936765e-02,1.120287e-07
m2l_z_translation,dense_packed,Float32,1,10,262144,262144,false,1.671997e-01,6.378163e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,262144,262144,false,1.331005e-01,5.077382e-07
l2l_z_translation,dense,Float32,1,10,262144,262144,false,2.935683e-02,1.119874e-07
l2l_z_translation,dense_packed,Float32,1,10,262144,262144,false,1.680710e-01,6.411400e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,262144,262144,false,1.331622e-01,5.079735e-07
axis_swap,dense,Float32,1,10,262144,262144,false,5.960189e-02,2.273631e-07
axis_swap,dense_packed,Float32,1,10,262144,262144,false,3.283961e-01,1.252732e-06
axis_swap,compiled_block_loop,Float32,1,10,262144,262144,false,3.870312e-01,1.476407e-06
m2m_z_translation,recurrence,Float64,1,14,1,1,false,1.006720e-06,1.006720e-06
m2l_z_translation,recurrence,Float64,1,14,1,1,false,2.152500e-06,2.152500e-06
l2l_z_translation,recurrence,Float64,1,14,1,1,false,1.207430e-06,1.207430e-06
axis_swap,recurrence,Float64,1,14,1,1,false,2.481780e-05,2.481780e-05
m2m_z_translation,dense,Float64,1,14,1,1,false,6.091330e-07,6.091330e-07
m2m_z_translation,dense_packed,Float64,1,14,1,1,false,1.190300e-06,1.190300e-06
m2m_z_translation,compiled_block_loop,Float64,1,14,1,1,false,1.200130e-06,1.200130e-06
m2l_z_translation,dense,Float64,1,14,1,1,false,6.097650e-07,6.097650e-07
m2l_z_translation,dense_packed,Float64,1,14,1,1,false,1.191710e-06,1.191710e-06
m2l_z_translation,compiled_block_loop,Float64,1,14,1,1,false,1.198770e-06,1.198770e-06
l2l_z_translation,dense,Float64,1,14,1,1,false,5.901380e-07,5.901380e-07
l2l_z_translation,dense_packed,Float64,1,14,1,1,false,1.179970e-06,1.179970e-06
l2l_z_translation,compiled_block_loop,Float64,1,14,1,1,false,1.198720e-06,1.198720e-06
axis_swap,dense,Float64,1,14,1,1,false,1.287890e-06,1.287890e-06
axis_swap,dense_packed,Float64,1,14,1,1,false,2.142850e-06,2.142850e-06
axis_swap,compiled_block_loop,Float64,1,14,1,1,false,3.667810e-06,3.667810e-06
m2m_z_translation,dense,Float32,1,14,1,1,false,4.853260e-07,4.853260e-07
m2m_z_translation,dense_packed,Float32,1,14,1,1,false,1.068600e-06,1.068600e-06
m2m_z_translation,compiled_block_loop,Float32,1,14,1,1,false,1.164370e-06,1.164370e-06
m2l_z_translation,dense,Float32,1,14,1,1,false,4.881590e-07,4.881590e-07
m2l_z_translation,dense_packed,Float32,1,14,1,1,false,1.072820e-06,1.072820e-06
m2l_z_translation,compiled_block_loop,Float32,1,14,1,1,false,1.165720e-06,1.165720e-06
l2l_z_translation,dense,Float32,1,14,1,1,false,4.820490e-07,4.820490e-07
l2l_z_translation,dense_packed,Float32,1,14,1,1,false,1.073630e-06,1.073630e-06
l2l_z_translation,compiled_block_loop,Float32,1,14,1,1,false,1.154590e-06,1.154590e-06
axis_swap,dense,Float32,1,14,1,1,false,8.159270e-07,8.159270e-07
axis_swap,dense_packed,Float32,1,14,1,1,false,1.736080e-06,1.736080e-06
axis_swap,compiled_block_loop,Float32,1,14,1,1,false,3.570790e-06,3.570790e-06
m2m_z_translation,recurrence,Float64,1,14,8,8,false,8.054460e-06,1.006807e-06
m2l_z_translation,recurrence,Float64,1,14,8,8,false,1.723610e-05,2.154512e-06
l2l_z_translation,recurrence,Float64,1,14,8,8,false,9.688390e-06,1.211049e-06
axis_swap,recurrence,Float64,1,14,8,8,false,1.987290e-04,2.484113e-05
m2m_z_translation,dense,Float64,1,14,8,8,false,1.434690e-06,1.793362e-07
m2m_z_translation,dense_packed,Float64,1,14,8,8,false,4.484000e-06,5.605000e-07
m2m_z_translation,compiled_block_loop,Float64,1,14,8,8,false,9.427810e-06,1.178476e-06
m2l_z_translation,dense,Float64,1,14,8,8,false,1.445960e-06,1.807450e-07
m2l_z_translation,dense_packed,Float64,1,14,8,8,false,4.445010e-06,5.556262e-07
m2l_z_translation,compiled_block_loop,Float64,1,14,8,8,false,9.425860e-06,1.178232e-06
l2l_z_translation,dense,Float64,1,14,8,8,false,1.429420e-06,1.786775e-07
l2l_z_translation,dense_packed,Float64,1,14,8,8,false,4.452990e-06,5.566238e-07
l2l_z_translation,compiled_block_loop,Float64,1,14,8,8,false,9.428950e-06,1.178619e-06
axis_swap,dense,Float64,1,14,8,8,false,3.382810e-06,4.228512e-07
axis_swap,dense_packed,Float64,1,14,8,8,false,8.782730e-06,1.097841e-06
axis_swap,compiled_block_loop,Float64,1,14,8,8,false,2.887360e-05,3.609200e-06
m2m_z_translation,dense,Float32,1,14,8,8,false,9.577300e-07,1.197163e-07
m2m_z_translation,dense_packed,Float32,1,14,8,8,false,4.446840e-06,5.558550e-07
m2m_z_translation,compiled_block_loop,Float32,1,14,8,8,false,9.000660e-06,1.125083e-06
m2l_z_translation,dense,Float32,1,14,8,8,false,9.557400e-07,1.194675e-07
m2l_z_translation,dense_packed,Float32,1,14,8,8,false,4.510530e-06,5.638162e-07
m2l_z_translation,compiled_block_loop,Float32,1,14,8,8,false,8.982860e-06,1.122858e-06
l2l_z_translation,dense,Float32,1,14,8,8,false,9.524800e-07,1.190600e-07
l2l_z_translation,dense_packed,Float32,1,14,8,8,false,4.465420e-06,5.581775e-07
l2l_z_translation,compiled_block_loop,Float32,1,14,8,8,false,8.986090e-06,1.123261e-06
axis_swap,dense,Float32,1,14,8,8,false,2.301430e-06,2.876788e-07
axis_swap,dense_packed,Float32,1,14,8,8,false,8.686980e-06,1.085873e-06
axis_swap,compiled_block_loop,Float32,1,14,8,8,false,2.818300e-05,3.522875e-06
m2m_z_translation,recurrence,Float64,1,14,64,64,false,6.434140e-05,1.005334e-06
m2l_z_translation,recurrence,Float64,1,14,64,64,false,1.378830e-04,2.154422e-06
l2l_z_translation,recurrence,Float64,1,14,64,64,false,7.738420e-05,1.209128e-06
axis_swap,recurrence,Float64,1,14,64,64,false,1.592603e-03,2.488442e-05
m2m_z_translation,dense,Float64,1,14,64,64,false,7.904900e-06,1.235141e-07
m2m_z_translation,dense_packed,Float64,1,14,64,64,false,3.086410e-05,4.822516e-07
m2m_z_translation,compiled_block_loop,Float64,1,14,64,64,false,7.471780e-05,1.167466e-06
m2l_z_translation,dense,Float64,1,14,64,64,false,8.014450e-06,1.252258e-07
m2l_z_translation,dense_packed,Float64,1,14,64,64,false,3.142930e-05,4.910828e-07
m2l_z_translation,compiled_block_loop,Float64,1,14,64,64,false,7.471780e-05,1.167466e-06
l2l_z_translation,dense,Float64,1,14,64,64,false,7.900380e-06,1.234434e-07
l2l_z_translation,dense_packed,Float64,1,14,64,64,false,3.150060e-05,4.921969e-07
l2l_z_translation,compiled_block_loop,Float64,1,14,64,64,false,7.472110e-05,1.167517e-06
axis_swap,dense,Float64,1,14,64,64,false,1.993500e-05,3.114844e-07
axis_swap,dense_packed,Float64,1,14,64,64,false,6.105500e-05,9.539844e-07
axis_swap,compiled_block_loop,Float64,1,14,64,64,false,2.298120e-04,3.590813e-06
m2m_z_translation,dense,Float32,1,14,64,64,false,4.663290e-06,7.286391e-08
m2m_z_translation,dense_packed,Float32,1,14,64,64,false,3.159800e-05,4.937187e-07
m2m_z_translation,compiled_block_loop,Float32,1,14,64,64,false,7.112630e-05,1.111348e-06
m2l_z_translation,dense,Float32,1,14,64,64,false,4.687010e-06,7.323453e-08
m2l_z_translation,dense_packed,Float32,1,14,64,64,false,3.185010e-05,4.976578e-07
m2l_z_translation,compiled_block_loop,Float32,1,14,64,64,false,7.107100e-05,1.110484e-06
l2l_z_translation,dense,Float32,1,14,64,64,false,4.682620e-06,7.316594e-08
l2l_z_translation,dense_packed,Float32,1,14,64,64,false,3.172380e-05,4.956844e-07
l2l_z_translation,compiled_block_loop,Float32,1,14,64,64,false,7.110460e-05,1.111009e-06
axis_swap,dense,Float32,1,14,64,64,false,1.314780e-05,2.054344e-07
axis_swap,dense_packed,Float32,1,14,64,64,false,6.183170e-05,9.661203e-07
axis_swap,compiled_block_loop,Float32,1,14,64,64,false,2.245660e-04,3.508844e-06
m2m_z_translation,recurrence,Float64,1,14,512,512,false,5.147140e-04,1.005301e-06
m2l_z_translation,recurrence,Float64,1,14,512,512,false,1.103753e-03,2.155768e-06
l2l_z_translation,recurrence,Float64,1,14,512,512,false,6.186880e-04,1.208375e-06
axis_swap,recurrence,Float64,1,14,512,512,false,1.275221e-02,2.490666e-05
m2m_z_translation,dense,Float64,1,14,512,512,false,6.361090e-05,1.242400e-07
m2m_z_translation,dense_packed,Float64,1,14,512,512,false,2.800920e-04,5.470547e-07
m2m_z_translation,compiled_block_loop,Float64,1,14,512,512,false,5.949500e-04,1.162012e-06
m2l_z_translation,dense,Float64,1,14,512,512,false,6.198720e-05,1.210688e-07
m2l_z_translation,dense_packed,Float64,1,14,512,512,false,2.766960e-04,5.404219e-07
m2l_z_translation,compiled_block_loop,Float64,1,14,512,512,false,5.958660e-04,1.163801e-06
l2l_z_translation,dense,Float64,1,14,512,512,false,6.154770e-05,1.202104e-07
l2l_z_translation,dense_packed,Float64,1,14,512,512,false,2.759450e-04,5.389551e-07
l2l_z_translation,compiled_block_loop,Float64,1,14,512,512,false,5.961720e-04,1.164398e-06
axis_swap,dense,Float64,1,14,512,512,false,2.093180e-04,4.088242e-07
axis_swap,dense_packed,Float64,1,14,512,512,false,5.536540e-04,1.081355e-06
axis_swap,compiled_block_loop,Float64,1,14,512,512,false,1.842809e-03,3.599236e-06
m2m_z_translation,dense,Float32,1,14,512,512,false,3.337800e-05,6.519141e-08
m2m_z_translation,dense_packed,Float32,1,14,512,512,false,2.475470e-04,4.834902e-07
m2m_z_translation,compiled_block_loop,Float32,1,14,512,512,false,5.665100e-04,1.106465e-06
m2l_z_translation,dense,Float32,1,14,512,512,false,3.319080e-05,6.482578e-08
m2l_z_translation,dense_packed,Float32,1,14,512,512,false,2.471520e-04,4.827187e-07
m2l_z_translation,compiled_block_loop,Float32,1,14,512,512,false,5.667510e-04,1.106936e-06
l2l_z_translation,dense,Float32,1,14,512,512,false,3.294340e-05,6.434258e-08
l2l_z_translation,dense_packed,Float32,1,14,512,512,false,2.472340e-04,4.828789e-07
l2l_z_translation,compiled_block_loop,Float32,1,14,512,512,false,5.669310e-04,1.107287e-06
axis_swap,dense,Float32,1,14,512,512,false,1.000760e-04,1.954609e-07
axis_swap,dense_packed,Float32,1,14,512,512,false,4.878100e-04,9.527539e-07
axis_swap,compiled_block_loop,Float32,1,14,512,512,false,1.798014e-03,3.511746e-06
m2m_z_translation,recurrence,Float64,1,14,4096,2048,true,4.126338e-03,1.007407e-06
m2l_z_translation,recurrence,Float64,1,14,4096,2048,true,8.837302e-03,2.157544e-06
l2l_z_translation,recurrence,Float64,1,14,4096,2048,true,4.958760e-03,1.210635e-06
axis_swap,recurrence,Float64,1,14,4096,2048,true,1.019882e-01,2.489945e-05
m2m_z_translation,dense,Float64,1,14,4096,4096,false,1.103010e-03,2.692896e-07
m2m_z_translation,dense_packed,Float64,1,14,4096,4096,false,3.805170e-03,9.289966e-07
m2m_z_translation,compiled_block_loop,Float64,1,14,4096,4096,false,4.773503e-03,1.165406e-06
m2l_z_translation,dense,Float64,1,14,4096,4096,false,1.106429e-03,2.701243e-07
m2l_z_translation,dense_packed,Float64,1,14,4096,4096,false,3.790588e-03,9.254365e-07
m2l_z_translation,compiled_block_loop,Float64,1,14,4096,4096,false,4.771285e-03,1.164865e-06
l2l_z_translation,dense,Float64,1,14,4096,4096,false,1.104598e-03,2.696772e-07
l2l_z_translation,dense_packed,Float64,1,14,4096,4096,false,3.810826e-03,9.303774e-07
l2l_z_translation,compiled_block_loop,Float64,1,14,4096,4096,false,4.772407e-03,1.165138e-06
axis_swap,dense,Float64,1,14,4096,4096,false,2.802884e-03,6.842979e-07
axis_swap,dense_packed,Float64,1,14,4096,4096,false,7.115783e-03,1.737252e-06
axis_swap,compiled_block_loop,Float64,1,14,4096,4096,false,1.474877e-02,3.600773e-06
m2m_z_translation,dense,Float32,1,14,4096,4096,false,5.165550e-04,1.261121e-07
m2m_z_translation,dense_packed,Float32,1,14,4096,4096,false,2.842647e-03,6.940056e-07
m2m_z_translation,compiled_block_loop,Float32,1,14,4096,4096,false,4.536736e-03,1.107602e-06
m2l_z_translation,dense,Float32,1,14,4096,4096,false,5.190740e-04,1.267271e-07
m2l_z_translation,dense_packed,Float32,1,14,4096,4096,false,2.843093e-03,6.941145e-07
m2l_z_translation,compiled_block_loop,Float32,1,14,4096,4096,false,4.538640e-03,1.108066e-06
l2l_z_translation,dense,Float32,1,14,4096,4096,false,5.120080e-04,1.250020e-07
l2l_z_translation,dense_packed,Float32,1,14,4096,4096,false,2.843012e-03,6.940947e-07
l2l_z_translation,compiled_block_loop,Float32,1,14,4096,4096,false,4.539940e-03,1.108384e-06
axis_swap,dense,Float32,1,14,4096,4096,false,1.358588e-03,3.316865e-07
axis_swap,dense_packed,Float32,1,14,4096,4096,false,5.173676e-03,1.263104e-06
axis_swap,compiled_block_loop,Float32,1,14,4096,4096,false,1.439954e-02,3.515512e-06
m2m_z_translation,recurrence,Float64,1,14,32768,2048,true,3.295846e-02,1.005812e-06
m2l_z_translation,recurrence,Float64,1,14,32768,2048,true,7.066973e-02,2.156669e-06
l2l_z_translation,recurrence,Float64,1,14,32768,2048,true,3.967603e-02,1.210816e-06
axis_swap,recurrence,Float64,1,14,32768,2048,true,8.162774e-01,2.491081e-05
m2m_z_translation,dense,Float64,1,14,32768,32768,false,1.066617e-02,3.255056e-07
m2m_z_translation,dense_packed,Float64,1,14,32768,32768,false,3.657607e-02,1.116213e-06
m2m_z_translation,compiled_block_loop,Float64,1,14,32768,32768,false,3.817893e-02,1.165128e-06
m2l_z_translation,dense,Float64,1,14,32768,32768,false,1.065875e-02,3.252792e-07
m2l_z_translation,dense_packed,Float64,1,14,32768,32768,false,3.646747e-02,1.112899e-06
m2l_z_translation,compiled_block_loop,Float64,1,14,32768,32768,false,3.817692e-02,1.165067e-06
l2l_z_translation,dense,Float64,1,14,32768,32768,false,1.068515e-02,3.260848e-07
l2l_z_translation,dense_packed,Float64,1,14,32768,32768,false,3.657277e-02,1.116112e-06
l2l_z_translation,compiled_block_loop,Float64,1,14,32768,32768,false,3.818049e-02,1.165176e-06
axis_swap,dense,Float64,1,14,32768,32768,false,2.433605e-02,7.426773e-07
axis_swap,dense_packed,Float64,1,14,32768,32768,false,8.523954e-02,2.601304e-06
axis_swap,compiled_block_loop,Float64,1,14,32768,32768,false,1.187805e-01,3.624892e-06
m2m_z_translation,dense,Float32,1,14,32768,32768,false,6.020834e-03,1.837413e-07
m2m_z_translation,dense_packed,Float32,1,14,32768,32768,false,2.556065e-02,7.800491e-07
m2m_z_translation,compiled_block_loop,Float32,1,14,32768,32768,false,3.630307e-02,1.107882e-06
m2l_z_translation,dense,Float32,1,14,32768,32768,false,6.021723e-03,1.837684e-07
m2l_z_translation,dense_packed,Float32,1,14,32768,32768,false,2.561204e-02,7.816176e-07
m2l_z_translation,compiled_block_loop,Float32,1,14,32768,32768,false,3.631144e-02,1.108137e-06
l2l_z_translation,dense,Float32,1,14,32768,32768,false,6.023240e-03,1.838147e-07
l2l_z_translation,dense_packed,Float32,1,14,32768,32768,false,2.560896e-02,7.815234e-07
l2l_z_translation,compiled_block_loop,Float32,1,14,32768,32768,false,3.630877e-02,1.108056e-06
axis_swap,dense,Float32,1,14,32768,32768,false,1.199152e-02,3.659523e-07
axis_swap,dense_packed,Float32,1,14,32768,32768,false,4.418691e-02,1.348477e-06
axis_swap,compiled_block_loop,Float32,1,14,32768,32768,false,1.151826e-01,3.515093e-06
m2m_z_translation,recurrence,Float64,1,14,262144,2048,true,2.637254e-01,1.006033e-06
m2l_z_translation,recurrence,Float64,1,14,262144,2048,true,5.654094e-01,2.156866e-06
l2l_z_translation,recurrence,Float64,1,14,262144,2048,true,3.174090e-01,1.210819e-06
axis_swap,recurrence,Float64,1,14,262144,2048,true,6.526437e+00,2.489638e-05
m2m_z_translation,dense,Float64,1,14,262144,262144,false,1.276913e-01,4.871038e-07
m2m_z_translation,dense_packed,Float64,1,14,262144,262144,false,5.823935e-01,2.221655e-06
m2m_z_translation,compiled_block_loop,Float64,1,14,262144,262144,false,3.094889e-01,1.180606e-06
m2l_z_translation,dense,Float64,1,14,262144,262144,false,1.276445e-01,4.869252e-07
m2l_z_translation,dense_packed,Float64,1,14,262144,262144,false,5.831048e-01,2.224368e-06
