level,q_parent,q_child,offset,orbit,routes,admissible_rank,sigma,relative_tail_at_rank7
3,6,5,-2:-3:4,4:3:2,72,11,37259.335213898514:36626.12379841328:16858.826988361114:13140.641192462792:8302.392337600711:2086.7402563509136:2024.354749790322:62.84875085943481:59.05551696930278:31.048000746344027:12.310181442372675:11.058103092257406:1.663093058608947:0.5730469932895529:0.41589384631399134:0.16219319055846165,0.001630605410290329
3,6,5,-1:-3:4,4:3:1,84,11,46249.9724831845:45297.85910367789:22969.101445731307:19573.08639165477:12632.726686147595:3623.2062928548726:3557.1353848027297:77.15556151658745:70.62979228563763:38.40598825315577:17.74039934915134:16.2382561118747:1.8298521388838878:0.6768195540443834:0.507386775203538:0.1806147994557948,0.0015680163338874981
3,6,5,0:-3:4,4:3:0,96,12,50281.979657007745:48301.98947149094:25319.988243706244:22527.293657225106:14776.92473793641:4455.098275820695:4389.958686147557:83.04681706499422:75.02755713184037:41.27078354141698:20.307872503499944:18.736308584213205:1.8917976470750657:0.7184631129446083:0.5456126875844967:0.1875734056994219,0.00154688636868065
3,6,5,1:-3:4,4:3:1,84,11,46249.9724831845:45297.85910367794:22969.101445731318:19573.08639165477:12632.726686147591:3623.2062928548758:3557.1353848027256:77.1555615165875:70.62979228563806:38.40598825315623:17.740399349150312:16.238256111874186:1.8298521388837135:0.676819554043215:0.5073867752032674:0.1806147994558833,0.0015680163338874999
3,6,5,2:-3:4,4:3:2,72,11,37259.335213898514:36626.12379841329:16858.826988361114:13140.641192462792:8302.392337600713:2086.740256350912:2024.354749790324:62.84875085943485:59.05551696930223:31.04800074634388:12.310181442372478:11.05810309225841:1.6630930586085986:0.5730469932904817:0.41589384631406523:0.16219319055828854,0.0016306054102903245
3,6,5,3:-3:4,4:3:3,36,11,26915.628861205496:25801.344416880078:10042.010937755682:7292.668035271619:4647.046538810676:981.3780292714081:933.9955692236282:46.70047679818473:44.43719002832098:22.07460805853992:7.405072949483214:6.541272972842921:1.4389715706143464:0.44942410156673096:0.31324303576978296:0.13779476048612155,0.0017394080805013504
3,6,5,-3:-2:4,4:3:2,72,11,37259.335213898536:36626.123798413304:16858.826988361132:13140.641192462801:8302.392337600711:2086.7402563509117:2024.354749790323:62.84875085943472:59.05551696930324:31.04800074634392:12.31018144237261:11.058103092257213:1.6630930586083565:0.5730469932906688:0.4158938463136291:0.16219319055907103,0.0016306054102903315
3,6,5,-2:-2:4,4:2:2,144,12,54853.02599427799:51464.14327753319:27777.37799933748:26020.57393966192:17460.669107866845:5555.374839956187:5492.516193333263:89.61768224051254:79.7020574912226:44.38116098301582:23.43292652862383:21.809410157229504:1.957071956859891:0.7645027043773354:0.5889690070995103:0.19501143959084627,0.0015252608317528884
3,6,5,-1:-2:4,4:2:1,168,12,72466.86179251196:61803.00953079176:40719.32978909087:35459.56677181228:30777.175165575347:12000.441458053612:11948.534587751625:113.85387359143961:95.2509318920641:55.76991235490509:38.16685581134542:36.59611196381334:2.1712037314657375:0.9365049770382287:0.7626081679943681:0.22075844281266982,0.0014539524352662808
3,6,5,0:-2:4,4:2:0,192,12,79630.2846842296:65483.002071697956:47321.411338144:38917.10442033673:37210.479387684885:16261.547602172885:16210.068681721963:123.25758366326808:100.8196155867593:60.70091663272721:45.996348603577275:44.54546016652584:2.246458742190345:1.0084972542777833:0.8417665255874761:0.2307169356461336,0.0014262903282717626
3,6,5,1:-2:4,4:2:1,168,12,72466.86179251196:61803.00953079172:40719.329789090916:35459.5667718123:30777.175165575358:12000.44145805361:11948.534587751621:113.85387359143925:95.25093189206187:55.769912354904534:38.166855811341726:36.59611196381814:2.1712037314670747:0.9365049770388192:0.7626081679944626:0.22075844281346818,0.0014539524352662682
3,6,5,2:-2:4,4:2:2,144,12,54853.02599427799:51464.143277533214:27777.37799933748:26020.573939661906:17460.66910786684:5555.374839956193:5492.516193333263:89.61768224051269:79.70205749122458:44.38116098301596:23.432926528625636:21.809410157226488:1.9570719568611672:0.764502704378231:0.5889690070995355:0.19501143958967565,0.0015252608317529023
3,6,5,3:-2:4,4:3:2,72,11,37259.33521389851:36626.1237984133:16858.826988361117:13140.6411924628:8302.392337600711:2086.7402563509113:2024.3547497903248:62.848750859434915:59.055516969302644:31.048000746343977:12.310181442372361:11.058103092257943:1.663093058608648:0.573046993289846:0.4158938463135626:0.16219319055758089,0.0016306054102903287
3,6,5,-3:-1:4,4:3:1,84,11,46249.97248318449:45297.85910367788:22969.101445731307:19573.086391654768:12632.726686147595:3623.206292854876:3557.1353848027275:77.15556151658784:70.62979228563806:38.40598825315716:17.740399349151655:16.238256111872875:1.8298521388830584:0.6768195540434814:0.5073867752043129:0.18061479945546388,0.0015680163338875086
3,6,5,-2:-1:4,4:2:1,168,12,72466.86179251196:61803.009530791736:40719.329789090894:35459.56677181227:30777.175165575372:12000.441458053629:11948.534587751627:113.85387359143941:95.25093189206329:55.769912354906154:38.16685581134493:36.5961119638194:2.1712037314666994:0.9365049770386087:0.7626081679952121:0.22075844281425025,0.0014539524352662895
3,6,5,-1:-1:4,4:1:1,196,12,94517.65232916013:73071.87596474293:63104.58637044645:58485.14841942318:44814.826357971295:33013.959923428105:32923.04148968111:141.1715641974865:112.07987700900621:74.9541197622058:69.99393447611585:68.69267970899253:2.389557146849046:1.1832370094032527:1.055329055642858:0.2532499648200162,0.001358698440662244
3,6,5,0:-1:4,4:1:0,224,12,99760.262766834:76934.33273102186:71892.84260137384:70378.11428112694:52217.08226309644:50142.32965782465:49477.364921109365:145.42284710316198:117.53265547715935:89.40076316762911:88.77964400768508:85.3873316983482:2.4442442808585465:1.2902896670304194:1.2068501153198201:0.26607131613257795,0.0013137931019615466
3,6,5,1:-1:4,4:1:1,196,12,94517.65232916016:73071.87596474291:63104.586370446465:58485.14841942318:44814.82635797131:33013.9599234281:32923.0414896811:141.17156419748582:112.07987700900564:74.9541197622082:69.99393447611762:68.69267970899256:2.3895571468456214:1.1832370094024498:1.0553290556419523:0.25324996482229234,0.0013586984406622476
3,6,5,2:-1:4,4:2:1,168,12,72466.86179251198:61803.009530791765:40719.32978909089:35459.566771812264:30777.175165575354:12000.441458053621:11948.534587751616:113.85387359143904:95.25093189206278:55.76991235490683:38.166855811342806:36.59611196381834:2.1712037314658157:0.9365049770379474:0.762608167994126:0.22075844281439516,0.0014539524352662802
3,6,5,3:-1:4,4:3:1,84,11,46249.97248318448:45297.859103677925:22969.101445731318:19573.086391654768:12632.72668614759:3623.2062928548753:3557.1353848027275:77.15556151658814:70.62979228563745:38.40598825315467:17.7403993491513:16.23825611187401:1.8298521388828253:0.6768195540437091:0.5073867752039053:0.1806147994556217,0.0015680163338874958
3,6,5,-3:0:4,4:3:0,96,12,50281.979657007774:48301.989471490946:25319.988243706233:22527.293657225106:14776.924737936404:4455.098275820695:4389.95868614756:83.04681706499345:75.0275571318397:41.27078354141741:20.307872503499116:18.736308584214385:1.8917976470740185:0.718463112944401:0.5456126875847229:0.18757340569918537,0.00154688636868064
3,6,5,-2:0:4,4:2:0,192,12,79630.28468422961:65483.002071697934:47321.411338144004:38917.10442033673:37210.479387684885:16261.547602172883:16210.068681721963:123.25758366326872:100.81961558675916:60.70091663272688:45.99634860357841:44.54546016652263:2.2464587421910736:1.0084972542765784:0.8417665255866792:0.23071693564625065,0.0014262903282717604
3,6,5,-1:0:4,4:1:0,224,12,99760.26276683401:76934.33273102186:71892.8426013739:70378.11428112695:52217.08226309644:50142.32965782468:49477.36492110935:145.42284710316338:117.53265547715962:89.40076316762867:88.77964400768346:85.38733169834897:2.4442442808579274:1.2902896670304422:1.2068501153190967:0.26607131613505675,0.0013137931019615487
3,6,5,0:0:4,4:0:0,256,12,80817.50096783094:80817.40145471194:80817.40145471184:80811.32657698762:80811.32657698754:80230.82606105837:80230.82606105834:123.21991719313235:122.68866383295008:122.68866383294966:115.10074602010334:115.10074602010322:2.4642430856760678:1.4143618155934456:1.4143618155932565:0.2801365644140791,0.0012557418644653772
3,6,5,1:0:4,4:1:0,224,12,99760.26276683401:76934.33273102186:71892.84260137385:70378.11428112694:52217.08226309644:50142.32965782467:49477.36492110934:145.4228471031634:117.53265547715954:89.40076316762897:88.77964400768438:85.38733169834903:2.4442442808580322:1.2902896670307875:1.2068501153190427:0.2660713161358811,0.0013137931019615513
3,6,5,2:0:4,4:2:0,192,12,79630.2846842296:65483.00207169792:47321.411338144004:38917.10442033672:37210.479387684885:16261.547602172892:16210.068681721963:123.25758366326865:100.81961558675744:60.70091663272658:45.99634860358135:44.545460166525125:2.246458742192579:1.008497254276346:0.8417665255877098:0.23071693564700538,0.0014262903282717628
3,6,5,3:0:4,4:3:0,96,12,50281.97965700775:48301.98947149093:25319.988243706233:22527.29365722511:14776.924737936404:4455.098275820694:4389.958686147558:83.04681706499336:75.02755713184001:41.2707835414173:20.307872503499496:18.736308584215223:1.8917976470740099:0.7184631129445157:0.5456126875848887:0.18757340569920045,0.001546886368680644
3,6,5,-3:1:4,4:3:1,84,11,46249.97248318449:45297.85910367788:22969.101445731307:19573.086391654768:12632.726686147595:3623.206292854876:3557.1353848027275:77.15556151658784:70.62979228563806:38.40598825315716:17.740399349151655:16.238256111872875:1.8298521388830584:0.6768195540434814:0.5073867752043129:0.18061479945546388,0.0015680163338875086
3,6,5,-2:1:4,4:2:1,168,12,72466.86179251196:61803.009530791736:40719.329789090894:35459.56677181227:30777.175165575372:12000.441458053629:11948.534587751627:113.85387359143941:95.25093189206329:55.769912354906154:38.16685581134493:36.5961119638194:2.1712037314666994:0.9365049770386087:0.7626081679952121:0.22075844281425025,0.0014539524352662895
3,6,5,-1:1:4,4:1:1,196,12,94517.65232916013:73071.87596474293:63104.58637044645:58485.14841942318:44814.826357971295:33013.959923428105:32923.04148968111:141.1715641974865:112.07987700900621:74.9541197622058:69.99393447611585:68.69267970899253:2.389557146849046:1.1832370094032527:1.055329055642858:0.2532499648200162,0.001358698440662244
3,6,5,0:1:4,4:1:0,224,12,99760.262766834:76934.33273102186:71892.84260137384:70378.11428112694:52217.08226309644:50142.32965782465:49477.364921109365:145.42284710316198:117.53265547715935:89.40076316762911:88.77964400768508:85.3873316983482:2.4442442808585465:1.2902896670304194:1.2068501153198201:0.26607131613257795,0.0013137931019615466
3,6,5,1:1:4,4:1:1,196,12,94517.65232916016:73071.87596474291:63104.586370446465:58485.14841942318:44814.82635797131:33013.9599234281:32923.0414896811:141.17156419748582:112.07987700900564:74.9541197622082:69.99393447611762:68.69267970899256:2.3895571468456214:1.1832370094024498:1.0553290556419523:0.25324996482229234,0.0013586984406622476
3,6,5,2:1:4,4:2:1,168,12,72466.86179251198:61803.009530791765:40719.32978909089:35459.566771812264:30777.175165575354:12000.441458053621:11948.534587751616:113.85387359143904:95.25093189206278:55.76991235490683:38.166855811342806:36.59611196381834:2.1712037314658157:0.9365049770379474:0.762608167994126:0.22075844281439516,0.0014539524352662802
3,6,5,3:1:4,4:3:1,84,11,46249.97248318448:45297.859103677925:22969.101445731318:19573.086391654768:12632.72668614759:3623.2062928548753:3557.1353848027275:77.15556151658814:70.62979228563745:38.40598825315467:17.7403993491513:16.23825611187401:1.8298521388828253:0.6768195540437091:0.5073867752039053:0.1806147994556217,0.0015680163338874958
3,6,5,-3:2:4,4:3:2,72,11,37259.335213898536:36626.123798413304:16858.826988361132:13140.641192462801:8302.392337600711:2086.7402563509117:2024.354749790323:62.84875085943472:59.05551696930324:31.04800074634392:12.31018144237261:11.058103092257213:1.6630930586083565:0.5730469932906688:0.4158938463136291:0.16219319055907103,0.0016306054102903315
3,6,5,-2:2:4,4:2:2,144,12,54853.02599427799:51464.14327753319:27777.37799933748:26020.57393966192:17460.669107866845:5555.374839956187:5492.516193333263:89.61768224051254:79.7020574912226:44.38116098301582:23.43292652862383:21.809410157229504:1.957071956859891:0.7645027043773354:0.5889690070995103:0.19501143959084627,0.0015252608317528884
3,6,5,-1:2:4,4:2:1,168,12,72466.86179251196:61803.00953079176:40719.32978909087:35459.56677181228:30777.175165575347:12000.441458053612:11948.534587751625:113.85387359143961:95.2509318920641:55.76991235490509:38.16685581134542:36.59611196381334:2.1712037314657375:0.9365049770382287:0.7626081679943681:0.22075844281266982,0.0014539524352662808
3,6,5,0:2:4,4:2:0,192,12,79630.2846842296:65483.002071697956:47321.411338144:38917.10442033673:37210.479387684885:16261.547602172885:16210.068681721963:123.25758366326808:100.8196155867593:60.70091663272721:45.996348603577275:44.54546016652584:2.246458742190345:1.0084972542777833:0.8417665255874761:0.2307169356461336,0.0014262903282717626
3,6,5,1:2:4,4:2:1,168,12,72466.86179251196:61803.00953079172:40719.329789090916:35459.5667718123:30777.175165575358:12000.44145805361:11948.534587751621:113.85387359143925:95.25093189206187:55.769912354904534:38.166855811341726:36.59611196381814:2.1712037314670747:0.9365049770388192:0.7626081679944626:0.22075844281346818,0.0014539524352662682
3,6,5,2:2:4,4:2:2,144,12,54853.02599427799:51464.143277533214:27777.37799933748:26020.573939661906:17460.66910786684:5555.374839956193:5492.516193333263:89.61768224051269:79.70205749122458:44.38116098301596:23.432926528625636:21.809410157226488:1.9570719568611672:0.764502704378231:0.5889690070995355:0.19501143958967565,0.0015252608317529023
3,6,5,3:2:4,4:3:2,72,11,37259.33521389851:36626.1237984133:16858.826988361117:13140.6411924628:8302.392337600711:2086.7402563509113:2024.3547497903248:62.848750859434915:59.055516969302644:31.048000746343977:12.310181442372361:11.058103092257943:1.663093058608648:0.573046993289846:0.4158938463135626:0.16219319055758089,0.0016306054102903287
3,6,5,-3:3:4,4:3:3,36,11,26915.628861205496:25801.344416880078:10042.010937755678:7292.668035271617:4647.046538810676:981.3780292714073:933.9955692236276:46.700476798184994:44.437190028320416:22.074608058539976:7.405072949483446:6.541272972843175:1.438971570614663:0.4494241015668664:0.31324303576976065:0.1377947604866018,0.0017394080805013482
3,6,5,-2:3:4,4:3:2,72,11,37259.335213898514:36626.12379841328:16858.826988361114:13140.641192462792:8302.392337600711:2086.7402563509136:2024.354749790322:62.84875085943481:59.05551696930278:31.048000746344027:12.310181442372675:11.058103092257406:1.663093058608947:0.5730469932895529:0.41589384631399134:0.16219319055846165,0.001630605410290329
3,6,5,-1:3:4,4:3:1,84,11,46249.9724831845:45297.85910367789:22969.101445731307:19573.08639165477:12632.726686147595:3623.2062928548726:3557.1353848027297:77.15556151658745:70.62979228563763:38.40598825315577:17.74039934915134:16.2382561118747:1.8298521388838878:0.6768195540443834:0.507386775203538:0.1806147994557948,0.0015680163338874981
3,6,5,0:3:4,4:3:0,96,12,50281.979657007745:48301.98947149094:25319.988243706244:22527.293657225106:14776.92473793641:4455.098275820695:4389.958686147557:83.04681706499422:75.02755713184037:41.27078354141698:20.307872503499944:18.736308584213205:1.8917976470750657:0.7184631129446083:0.5456126875844967:0.1875734056994219,0.00154688636868065
3,6,5,1:3:4,4:3:1,84,11,46249.9724831845:45297.85910367794:22969.101445731318:19573.08639165477:12632.726686147591:3623.2062928548758:3557.1353848027256:77.1555615165875:70.62979228563806:38.40598825315623:17.740399349150312:16.238256111874186:1.8298521388837135:0.676819554043215:0.5073867752032674:0.1806147994558833,0.0015680163338874999
3,6,5,2:3:4,4:3:2,72,11,37259.335213898514:36626.12379841329:16858.826988361114:13140.641192462792:8302.392337600713:2086.740256350912:2024.354749790324:62.84875085943485:59.05551696930223:31.04800074634388:12.310181442372478:11.05810309225841:1.6630930586085986:0.5730469932904817:0.41589384631406523:0.16219319055828854,0.0016306054102903245
